date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,5.5,over,-106,fanduel,167229,Athletics,Minnesota Twins,2026-08-26T22:06:44.998461+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,5.5,under,-120,fanduel,167229,Athletics,Minnesota Twins,2026-08-26T22:06:44.998461+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,4.5,over,120,fanduel,167229,Athletics,Minnesota Twins,2026-08-26T19:48:53.393665+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,4.5,under,-154,fanduel,167229,Athletics,Minnesota Twins,2026-08-26T19:48:53.393665+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,5.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,4.0,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T11:09:42.742336+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,5.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,4.0,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T11:09:42.742336+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,5.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,5.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,6.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,6.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,6.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,6.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,7.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,7.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,8.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,8.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,3.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,3.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,4.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,4.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:01:45.843554+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,5.5,over,-123,sleeper,167229,Athletics,Minnesota Twins,2026-08-27T00:52:50.385540+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,4.5,over,102,sleeper,167229,Athletics,Minnesota Twins,2026-08-27T00:40:09.062124+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,Connor Prielipp,5.5,under,-133,sleeper,167229,Athletics,Minnesota Twins,2026-08-27T00:52:50.385540+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,4.5,under,-169,sleeper,167229,Athletics,Minnesota Twins,2026-08-26T23:30:35.998777+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,7.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:11:51.877181+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,7.5,under,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:11:51.877181+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
2026-08-26,2026-08-27 01:05:00+00:00,J.T. Ginn,8.5,over,100,prizepicks,167229,Athletics,Minnesota Twins,2026-08-26T01:11:51.877181+00:00,2026-08-27T11:48:11.325363+00:00,2026-08-27T07:48:11.325363-04:00,2026-08-27T07:48:11.325363-04:00,propline_free_sample
