date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-20,2026-09-20 23:20:00+00:00,Jacob Misiorowski,8.5,over,112,fanduel,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-20T21:46:48.898143+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Jacob Misiorowski,8.5,under,-142,fanduel,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-20T21:46:48.898143+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,4.5,over,116,fanduel,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-20T21:44:35.770255+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,4.5,under,-148,fanduel,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-20T21:44:35.770255+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Jacob Misiorowski,10.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,4.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,4.5,under,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,5.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,6.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Jacob Misiorowski,8.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Jacob Misiorowski,9.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,2.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
2026-09-20,2026-09-20 23:20:00+00:00,Brandon Young,3.5,over,100,prizepicks,218704,Baltimore Orioles,Milwaukee Brewers,2026-09-19T23:39:55.524606+00:00,2026-09-21T23:28:42.189510+00:00,2026-09-21T19:28:42.189510-04:00,2026-09-21T19:28:42.189510-04:00,propline_free_sample
