date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,3.5,over,101,dabble,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T17:39:42.309308+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,5.5,over,120,dabble,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T04:33:54.578978+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,3.5,under,100,dabble,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T17:39:42.309308+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,5.5,under,-120,dabble,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T04:33:54.578978+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,6.5,over,-223,underdog,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T16:10:11.115224+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,3.5,over,104,underdog,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T16:32:38.644922+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,6.5,under,148,underdog,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T16:10:11.115224+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,3.5,under,-157,underdog,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T16:32:38.644922+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,3.5,over,-118,smarkets,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T17:40:07.715372+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,3.5,under,-119,smarkets,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T17:40:07.715372+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,5.5,over,106,smarkets,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T16:10:51.156793+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,5.5,under,-147,smarkets,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T17:40:07.715372+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,5.0,over,100,prizepicks,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T11:23:05.819529+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,5.0,under,100,prizepicks,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T11:23:05.819529+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,6.5,over,100,prizepicks,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T02:42:20.244528+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Quinn Mathews,3.5,over,100,prizepicks,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T02:42:20.244528+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
2026-09-20,2026-09-20 18:15:00+00:00,Jake Irvin,6.5,over,100,prizepicks,218697,St. Louis Cardinals,Washington Nationals,2026-09-20T02:48:17.787894+00:00,2026-09-20T20:59:24.808483+00:00,2026-09-20T16:59:24.808483-04:00,2026-09-20T16:59:24.808483-04:00,propline_free_sample
