date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,3.5,-2500,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,4.5,-650,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,5.5,-265,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,6.5,-113,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,under,6.5,-113,FanDuel,pitcher_strikeouts,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,7.5,168,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,8.5,340,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Jacob deGrom,over,9.5,680,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,3.5,-3500,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,4.5,-900,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,5.5,-350,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,6.5,-142,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,under,6.5,112,FanDuel,pitcher_strikeouts,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,7.5,136,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,8.5,280,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
2026-09-10,36a89478e8db28447dfe1b5d1f656477,Texas Rangers,Seattle Mariners,Logan Gilbert,over,9.5,520,FanDuel,pitcher_strikeouts_alternate,2026-09-10T20:10:00+00:00,2026-09-10T17:54:50.532745+00:00,2026-09-10T13:54:50.532745-04:00,2026-09-10T17:54:20Z,the_odds_api_fanduel_fallback
