date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,4.5,over,-136,fanduel,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:06:27.239219+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,4.5,under,106,fanduel,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:06:27.239219+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,5.5,over,-108,fanduel,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:09:08.882565+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,5.5,under,-118,fanduel,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:09:08.882565+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,4.5,over,-138,prophetx,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:09:44.228005+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,4.5,under,118,prophetx,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:38.774775+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,5.5,over,-102,prophetx,226836,Chicago White Sox,Detroit Tigers,2026-09-19T15:52:55.143813+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,5.5,under,-112,prophetx,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:51:12.795376+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,6.5,over,120,fanatics,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:06:22.462427+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,6.5,under,-160,fanatics,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:06:22.462427+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,6.5,over,110,fanatics,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:10:39.720351+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,6.5,under,-145,fanatics,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:10:39.720351+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,1.5,over,-5000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:05:19.645770+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,1.5,under,1200,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T16:57:26.203386+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,2.5,over,-10000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,2.5,under,3000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,3.5,over,-2200,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,3.5,under,650,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:05:19.645770+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,4.5,over,-3000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:07:25.903932+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,4.5,under,700,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:07:25.903932+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,5.5,over,-350,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,5.5,under,210,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T18:07:25.903932+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,6.5,over,100,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,6.5,under,-145,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,7.5,over,275,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T16:45:07.915521+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,7.5,under,-500,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,8.5,over,700,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:58:40.078604+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,8.5,under,-3000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,9.5,over,2250,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Jackson Jobe,9.5,under,-15000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T17:35:53.454051+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,1.5,over,-6000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T15:29:02.496431+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,1.5,under,1400,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T16:12:14.044863+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,10.5,over,2500,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T01:24:51.428907+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,10.5,under,-15000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T01:24:51.428907+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,2.5,over,-20000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T15:49:20.520169+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
2026-09-19,2026-09-19 18:11:00+00:00,Sean Burke,2.5,under,3000,hardrock,226836,Chicago White Sox,Detroit Tigers,2026-09-19T15:29:02.496431+00:00,2026-09-19T21:39:46.196962+00:00,2026-09-19T17:39:46.196962-04:00,2026-09-19T17:39:46.196962-04:00,propline_free_sample
