date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Tomoyuki Sugano,under,3.5,-111,FanDuel,pitcher_strikeouts,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Tomoyuki Sugano,over,4.5,186,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Tomoyuki Sugano,over,5.5,400,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,over,2.5,-2500,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,over,3.5,-620,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,over,4.5,-240,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,over,5.5,104,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,under,5.5,-132,FanDuel,pitcher_strikeouts,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,over,6.5,215,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,2d7536dbc5a92a909f419ec55b9c6fb1,Baltimore Orioles,Colorado Rockies,Trevor Rogers,over,7.5,440,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:11:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:06:32Z,the_odds_api_fanduel_fallback
2026-09-02,a09e4cef3ad772a51e4f166de8ac96b8,Philadelphia Phillies,Arizona Diamondbacks,Andrew Painter,over,2.5,-500,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:41:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:02Z,the_odds_api_fanduel_fallback
2026-09-02,a09e4cef3ad772a51e4f166de8ac96b8,Philadelphia Phillies,Arizona Diamondbacks,Andrew Painter,over,3.5,-162,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:41:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:02Z,the_odds_api_fanduel_fallback
2026-09-02,a09e4cef3ad772a51e4f166de8ac96b8,Philadelphia Phillies,Arizona Diamondbacks,Andrew Painter,under,3.5,126,FanDuel,pitcher_strikeouts,2026-09-02T19:41:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:02Z,the_odds_api_fanduel_fallback
2026-09-02,a09e4cef3ad772a51e4f166de8ac96b8,Philadelphia Phillies,Arizona Diamondbacks,Andrew Painter,over,4.5,140,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:41:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:02Z,the_odds_api_fanduel_fallback
2026-09-02,a09e4cef3ad772a51e4f166de8ac96b8,Philadelphia Phillies,Arizona Diamondbacks,Andrew Painter,over,5.5,320,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:41:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:02Z,the_odds_api_fanduel_fallback
2026-09-02,a09e4cef3ad772a51e4f166de8ac96b8,Philadelphia Phillies,Arizona Diamondbacks,Andrew Painter,over,6.5,680,FanDuel,pitcher_strikeouts_alternate,2026-09-02T19:41:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:02Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Cody Bradford,over,2.5,-650,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Cody Bradford,over,3.5,-235,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Cody Bradford,over,4.5,116,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Cody Bradford,under,4.5,-148,FanDuel,pitcher_strikeouts,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Cody Bradford,over,5.5,240,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Cody Bradford,over,6.5,520,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,over,2.5,-2200,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,over,3.5,-590,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,over,4.5,-235,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,over,5.5,102,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,under,5.5,-130,FanDuel,pitcher_strikeouts,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,over,6.5,200,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
2026-09-02,a5c57f0a71bfbec1df5c314f86bb79cd,Athletics,Texas Rangers,Jacob Lopez,over,7.5,400,FanDuel,pitcher_strikeouts_alternate,2026-09-02T18:36:00+00:00,2026-09-02T18:07:06.992017+00:00,2026-09-02T14:07:06.992017-04:00,2026-09-02T18:07:03Z,the_odds_api_fanduel_fallback
