date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-02,0f008463e07ac89253cf7559eae28606,New York Mets,Tampa Bay Rays,Griffin Jax,over,2.5,-108,FanDuel,pitcher_strikeouts_alternate,2026-09-02T22:41:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:55Z,the_odds_api_fanduel_fallback
2026-09-02,0f008463e07ac89253cf7559eae28606,New York Mets,Tampa Bay Rays,Griffin Jax,over,3.5,220,FanDuel,pitcher_strikeouts_alternate,2026-09-02T22:41:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:55Z,the_odds_api_fanduel_fallback
2026-09-02,0f008463e07ac89253cf7559eae28606,New York Mets,Tampa Bay Rays,Griffin Jax,over,4.5,100,FanDuel,pitcher_strikeouts,2026-09-02T22:41:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:39:34Z,the_odds_api_fanduel_fallback
2026-09-02,0f008463e07ac89253cf7559eae28606,New York Mets,Tampa Bay Rays,Griffin Jax,over,4.5,560,FanDuel,pitcher_strikeouts_alternate,2026-09-02T22:41:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:55Z,the_odds_api_fanduel_fallback
2026-09-02,0f008463e07ac89253cf7559eae28606,New York Mets,Tampa Bay Rays,Griffin Jax,under,4.5,-128,FanDuel,pitcher_strikeouts,2026-09-02T22:41:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:39:34Z,the_odds_api_fanduel_fallback
2026-09-02,5315049742364f1f962411a129153260,Chicago White Sox,Houston Astros,Davis Martin,over,2.5,-265,FanDuel,pitcher_strikeouts_alternate,2026-09-03T00:11:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:33Z,the_odds_api_fanduel_fallback
2026-09-02,5315049742364f1f962411a129153260,Chicago White Sox,Houston Astros,Davis Martin,over,3.5,104,FanDuel,pitcher_strikeouts_alternate,2026-09-03T00:11:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:33Z,the_odds_api_fanduel_fallback
2026-09-02,5315049742364f1f962411a129153260,Chicago White Sox,Houston Astros,Davis Martin,under,3.5,-132,FanDuel,pitcher_strikeouts,2026-09-03T00:11:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:33Z,the_odds_api_fanduel_fallback
2026-09-02,5315049742364f1f962411a129153260,Chicago White Sox,Houston Astros,Davis Martin,over,4.5,220,FanDuel,pitcher_strikeouts_alternate,2026-09-03T00:11:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:33Z,the_odds_api_fanduel_fallback
2026-09-02,5315049742364f1f962411a129153260,Chicago White Sox,Houston Astros,Davis Martin,over,5.5,480,FanDuel,pitcher_strikeouts_alternate,2026-09-03T00:11:00+00:00,2026-09-02T22:52:58.065409+00:00,2026-09-02T18:52:58.065409-04:00,2026-09-02T22:52:33Z,the_odds_api_fanduel_fallback
