date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-18,2026-09-19 02:15:00+00:00,Cesar Perdomo,2.5,over,-156,fanduel,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-18T23:11:20.108226+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Cesar Perdomo,2.5,under,122,fanduel,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-18T23:11:20.108226+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Tyler Glasnow,6.5,over,-148,fanduel,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-18T22:16:17.444171+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Tyler Glasnow,6.5,under,116,fanduel,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-18T22:16:17.444171+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Cesar Perdomo,1.5,over,-130,fanatics,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:27:36.614481+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Cesar Perdomo,1.5,under,100,fanatics,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:27:36.614481+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Tyler Glasnow,9.5,over,-155,fanatics,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:38:33.941248+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Tyler Glasnow,9.5,under,115,fanatics,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:38:33.941248+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Cesar Perdomo,2.5,over,-4067,novig,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:27:49.347030+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Cesar Perdomo,2.5,under,-49900,novig,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:46:38.451237+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Tyler Glasnow,6.5,over,-49900,novig,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T01:50:05.811949+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
2026-09-18,2026-09-19 02:15:00+00:00,Tyler Glasnow,6.5,under,113,novig,214254,Los Angeles Dodgers,San Francisco Giants,2026-09-19T02:11:50.724644+00:00,2026-09-19T17:21:54.452526+00:00,2026-09-19T13:21:54.452526-04:00,2026-09-19T13:21:54.452526-04:00,propline_free_sample
