date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-08,24d1608c7ffefab567006f6da92fc5f0,Washington Nationals,San Diego Padres,Casey Mize,over,2.5,-1000,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:41:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:34:58Z,the_odds_api_fanduel_fallback
2026-09-08,24d1608c7ffefab567006f6da92fc5f0,Washington Nationals,San Diego Padres,Casey Mize,over,3.5,-310,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:41:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:34:58Z,the_odds_api_fanduel_fallback
2026-09-08,24d1608c7ffefab567006f6da92fc5f0,Washington Nationals,San Diego Padres,Casey Mize,over,4.5,-113,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:41:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:34:58Z,the_odds_api_fanduel_fallback
2026-09-08,24d1608c7ffefab567006f6da92fc5f0,Washington Nationals,San Diego Padres,Casey Mize,under,4.5,-113,FanDuel,pitcher_strikeouts,2026-09-09T01:41:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:34:58Z,the_odds_api_fanduel_fallback
2026-09-08,24d1608c7ffefab567006f6da92fc5f0,Washington Nationals,San Diego Padres,Casey Mize,over,5.5,190,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:41:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:34:58Z,the_odds_api_fanduel_fallback
2026-09-08,24d1608c7ffefab567006f6da92fc5f0,Washington Nationals,San Diego Padres,Casey Mize,over,6.5,420,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:41:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:34:58Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,over,2.5,-1400,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,over,3.5,-430,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,over,4.5,-172,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,over,5.5,140,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,under,5.5,-180,FanDuel,pitcher_strikeouts,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,over,6.5,265,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Landen Roupp,over,7.5,560,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Quinn Mathews,over,2.5,-2200,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
2026-09-08,7fe872788a9a570ceb3aa6918bbf641d,St. Louis Cardinals,San Francisco Giants,Quinn Mathews,over,3.5,-590,FanDuel,pitcher_strikeouts_alternate,2026-09-09T01:46:00+00:00,2026-09-09T01:35:50.259842+00:00,2026-09-08T21:35:50.259842-04:00,2026-09-09T01:35:21Z,the_odds_api_fanduel_fallback
