date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,3.5,over,-154,fanduel,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T00:49:24.474390+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,3.5,under,120,fanduel,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T00:49:24.474390+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,8.5,over,106,fanduel,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-08T23:59:18.501722+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,8.5,under,-136,fanduel,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T00:48:58.307032+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,3.5,over,-150,prophetx,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T02:06:49.198065+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,3.5,under,124,prophetx,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T01:47:39.464703+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,8.5,over,123,prophetx,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T02:04:24.335743+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,8.5,under,-127,prophetx,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T01:09:51.141245+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo (CIN),3.5,over,-160,bovada,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-08T13:18:54.606119+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo (CIN),3.5,under,120,bovada,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-08T13:18:54.606119+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal (LAD),8.5,over,100,bovada,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T00:13:21.926119+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal (LAD),8.5,under,-130,bovada,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-09T00:13:21.926119+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,8.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,8.5,under,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,10.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,11.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,4.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,5.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,6.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Tarik Skubal,9.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,2.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,3.5,over,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
2026-09-08,2026-09-09 02:10:00+00:00,Nick Lodolo,3.5,under,100,prizepicks,203683,Los Angeles Dodgers,Cincinnati Reds,2026-09-07T23:34:06.601080+00:00,2026-09-09T17:54:32.881750+00:00,2026-09-09T13:54:32.881750-04:00,2026-09-09T13:54:32.881750-04:00,propline_free_sample
