date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,2.5,over,-124,underdog,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:10:32.327452+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,5.5,over,-189,underdog,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:34:02.242914+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,2.5,under,-121,underdog,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:10:32.327452+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,5.5,under,126,underdog,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:34:02.242914+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,3.5,over,-114,dabble,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:05:49.796333+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,4.5,over,-115,dabble,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:27:40.636796+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,3.5,under,115,dabble,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:05:49.796333+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,4.5,under,117,dabble,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:23:16.158097+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,3.5,over,-135,smarkets,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:16:45.189741+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,3.5,under,-103,smarkets,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:28:07.938049+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,4.5,over,-137,smarkets,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:28:07.938049+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,4.5,under,-102,smarkets,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T17:28:07.938049+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,4.0,over,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-23T16:40:43.967795+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,3.5,under,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T01:02:11.578653+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,4.5,over,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T01:02:11.578653+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,4.5,under,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T01:02:11.578653+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Chris Bassitt,6.5,over,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T01:06:28.913819+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,6.5,over,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T01:06:28.913819+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,3.5,over,100,prizepicks,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T01:06:28.913819+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
2026-09-23,2026-09-23 17:35:00+00:00,Max Scherzer,5.5,over,108,smarkets,221993,Baltimore Orioles,Toronto Blue Jays,2026-09-22T08:53:47.239942+00:00,2026-09-23T22:25:24.162955+00:00,2026-09-23T18:25:24.162955-04:00,2026-09-23T18:25:24.162955-04:00,propline_free_sample
