away_score,away_team,close_away_odds,close_away_spread,close_home_odds,close_home_spread,close_over_odds,close_total,close_under_odds,date,game_type,home_score,home_team,market,open_away_odds,open_away_spread,open_home_odds,open_home_spread,open_over_odds,open_total,open_under_odds,sportsbook,start_datetime,status,venue
5,Miami Marlins,,,,,-130,7.5,100,2025-07-25,R,1,Milwaukee Brewers,totals,,,,,-115,8,-105,betmgm,2025-07-25T20:10:00+00:00,Final,American Family Field
5,Miami Marlins,,,,,-102,8,-120,2025-07-25,R,1,Milwaukee Brewers,totals,,,,,-115,8,-105,fanduel,2025-07-25T20:10:00+00:00,Final,American Family Field
5,Miami Marlins,,,,,-105,8,-115,2025-07-25,R,1,Milwaukee Brewers,totals,,,,,-115,8,-105,caesars,2025-07-25T20:10:00+00:00,Final,American Family Field
5,Miami Marlins,,,,,-110,8,-110,2025-07-25,R,1,Milwaukee Brewers,totals,,,,,-115,8,-105,bet365,2025-07-25T20:10:00+00:00,Final,American Family Field
5,Miami Marlins,,,,,-101,8.5,-128,2025-07-25,R,1,Milwaukee Brewers,totals,,,,,-119,8,-102,draftkings,2025-07-25T20:10:00+00:00,Final,American Family Field
5,Miami Marlins,,,,,-120,8,-117,2025-07-25,R,1,Milwaukee Brewers,totals,,,,,-117,8,-109,bet_rivers_ny,2025-07-25T20:10:00+00:00,Final,American Family Field
1,Arizona Diamondbacks,-115,,-105,,,,,2025-07-25,R,0,Pittsburgh Pirates,moneyline,-130,,110,,,,,betmgm,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,-118,,-108,,,,,2025-07-25,R,0,Pittsburgh Pirates,moneyline,-136,,116,,,,,fanduel,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,-115,,-105,,,,,2025-07-25,R,0,Pittsburgh Pirates,moneyline,-130,,110,,,,,caesars,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,-110,,-110,,,,,2025-07-25,R,0,Pittsburgh Pirates,moneyline,-130,,110,,,,,bet365,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,-120,,-108,,,,,2025-07-25,R,0,Pittsburgh Pirates,moneyline,-132,,108,,,,,draftkings,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,-127,,-109,,,,,2025-07-25,R,0,Pittsburgh Pirates,moneyline,-127,,102,,,,,bet_rivers_ny,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,145,-1.5,-175,1.5,,,,2025-07-25,R,0,Pittsburgh Pirates,pointspread,125,-1.5,-150,1.5,,,,betmgm,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,142,-1.5,-192,1.5,,,,2025-07-25,R,0,Pittsburgh Pirates,pointspread,122,-1.5,-146,1.5,,,,fanduel,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,150,-1.5,-179,1.5,,,,2025-07-25,R,0,Pittsburgh Pirates,pointspread,130,-1.5,-154,1.5,,,,caesars,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,150,-1.5,-180,1.5,,,,2025-07-25,R,0,Pittsburgh Pirates,pointspread,125,-1.5,-150,1.5,,,,bet365,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,130,-1.5,-170,1.5,,,,2025-07-25,R,0,Pittsburgh Pirates,pointspread,133,-1.5,-163,1.5,,,,draftkings,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,106,-1,-143,1,,,,2025-07-25,R,0,Pittsburgh Pirates,pointspread,125,-1.5,-159,1.5,,,,bet_rivers_ny,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,,,,,-105,9,-115,2025-07-25,R,0,Pittsburgh Pirates,totals,,,,,-110,9,-110,betmgm,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,,,,,-132,8.5,100,2025-07-25,R,0,Pittsburgh Pirates,totals,,,,,-110,9,-110,fanduel,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,,,,,100,9,-120,2025-07-25,R,0,Pittsburgh Pirates,totals,,,,,-110,9,-110,caesars,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,,,,,-105,9,-115,2025-07-25,R,0,Pittsburgh Pirates,totals,,,,,-110,9,-110,bet365,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,,,,,-135,8.5,104,2025-07-25,R,0,Pittsburgh Pirates,totals,,,,,-110,9,-110,draftkings,2025-07-25T22:40:00+00:00,Final (11),PNC Park
1,Arizona Diamondbacks,,,,,-110,9,-127,2025-07-25,R,0,Pittsburgh Pirates,totals,,,,,-107,9,-120,bet_rivers_ny,2025-07-25T22:40:00+00:00,Final (11),PNC Park
6,Colorado Rockies,165,,-200,,,,,2025-07-25,R,5,Baltimore Orioles,moneyline,180,,-220,,,,,betmgm,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,164,,-215,,,,,2025-07-25,R,5,Baltimore Orioles,moneyline,158,,-188,,,,,fanduel,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,162,,-196,,,,,2025-07-25,R,5,Baltimore Orioles,moneyline,180,,-222,,,,,caesars,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,165,,-200,,,,,2025-07-25,R,5,Baltimore Orioles,moneyline,175,,-210,,,,,bet365,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,154,,-204,,,,,2025-07-25,R,5,Baltimore Orioles,moneyline,183,,-227,,,,,draftkings,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,160,,-230,,,,,2025-07-25,R,5,Baltimore Orioles,moneyline,185,,-240,,,,,bet_rivers_ny,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,-120,1.5,100,-1.5,,,,2025-07-25,R,5,Baltimore Orioles,pointspread,-120,1.5,100,-1.5,,,,betmgm,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,-128,1.5,-104,-1.5,,,,2025-07-25,R,5,Baltimore Orioles,pointspread,-128,1.5,106,-1.5,,,,fanduel,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,-125,1.5,105,-1.5,,,,2025-07-25,R,5,Baltimore Orioles,pointspread,-115,1.5,-105,-1.5,,,,caesars,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,-125,1.5,105,-1.5,,,,2025-07-25,R,5,Baltimore Orioles,pointspread,-125,1.5,105,-1.5,,,,bet365,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,-124,1.5,-105,-1.5,,,,2025-07-25,R,5,Baltimore Orioles,pointspread,-112,1.5,-108,-1.5,,,,draftkings,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,-132,1.5,-104,-1.5,,,,2025-07-25,R,5,Baltimore Orioles,pointspread,-118,1.5,-108,-1.5,,,,bet_rivers_ny,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,,,,,-120,9,100,2025-07-25,R,5,Baltimore Orioles,totals,,,,,-120,9,100,betmgm,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,,,,,106,9.5,-140,2025-07-25,R,5,Baltimore Orioles,totals,,,,,102,9.5,-124,fanduel,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,,,,,-125,9,105,2025-07-25,R,5,Baltimore Orioles,totals,,,,,-120,9,100,caesars,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,,,,,-120,9,100,2025-07-25,R,5,Baltimore Orioles,totals,,,,,-120,9,100,bet365,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,,,,,102,9.5,-132,2025-07-25,R,5,Baltimore Orioles,totals,,,,,-121,9,-101,draftkings,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
6,Colorado Rockies,,,,,-122,9,-115,2025-07-25,R,5,Baltimore Orioles,totals,,,,,-117,9,-109,bet_rivers_ny,2025-07-25T23:05:00+00:00,Final,Oriole Park at Camden Yards
12,Philadelphia Phillies,140,,-170,,,,,2025-07-25,R,5,New York Yankees,moneyline,130,,-155,,,,,betmgm,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,136,,-162,,,,,2025-07-25,R,5,New York Yankees,moneyline,134,,-158,,,,,fanduel,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,140,,-164,,,,,2025-07-25,R,5,New York Yankees,moneyline,130,,-154,,,,,caesars,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,135,,-160,,,,,2025-07-25,R,5,New York Yankees,moneyline,125,,-150,,,,,bet365,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,140,,-171,,,,,2025-07-25,R,5,New York Yankees,moneyline,128,,-157,,,,,draftkings,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,138,,-165,,,,,2025-07-25,R,5,New York Yankees,moneyline,123,,-157,,,,,bet_rivers_ny,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,-150,1.5,125,-1.5,,,,2025-07-25,R,5,New York Yankees,pointspread,-160,1.5,135,-1.5,,,,betmgm,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,-146,1.5,122,-1.5,,,,2025-07-25,R,5,New York Yankees,pointspread,-154,1.5,128,-1.5,,,,fanduel,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,-141,1.5,118,-1.5,,,,2025-07-25,R,5,New York Yankees,pointspread,-154,1.5,130,-1.5,,,,caesars,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,-150,1.5,125,-1.5,,,,2025-07-25,R,5,New York Yankees,pointspread,-155,1.5,130,-1.5,,,,bet365,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,-145,1.5,118,-1.5,,,,2025-07-25,R,5,New York Yankees,pointspread,-150,1.5,123,-1.5,,,,draftkings,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,-103,1,-122,-1,,,,2025-07-25,R,5,New York Yankees,pointspread,-162,1.5,128,-1.5,,,,bet_rivers_ny,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,,,,,-110,10.5,-110,2025-07-25,R,5,New York Yankees,totals,,,,,-120,9.5,100,betmgm,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,,,,,-122,10,100,2025-07-25,R,5,New York Yankees,totals,,,,,-124,9.5,102,fanduel,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,,,,,-110,10.5,-110,2025-07-25,R,5,New York Yankees,totals,,,,,-120,9.5,100,caesars,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,,,,,-105,10.5,-115,2025-07-25,R,5,New York Yankees,totals,,,,,-120,9.5,100,bet365,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,,,,,-111,10.5,-110,2025-07-25,R,5,New York Yankees,totals,,,,,-121,9.5,-101,draftkings,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
12,Philadelphia Phillies,,,,,-104,10.5,-120,2025-07-25,R,5,New York Yankees,totals,,,,,-118,9.5,-108,bet_rivers_ny,2025-07-25T23:05:00+00:00,Final,Yankee Stadium
6,Toronto Blue Jays,-105,,-115,,,,,2025-07-25,R,2,Detroit Tigers,moneyline,-115,,-105,,,,,betmgm,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,-104,,-112,,,,,2025-07-25,R,2,Detroit Tigers,moneyline,-124,,106,,,,,fanduel,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,-105,,-115,,,,,2025-07-25,R,2,Detroit Tigers,moneyline,-115,,-105,,,,,caesars,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,-105,,-115,,,,,2025-07-25,R,2,Detroit Tigers,moneyline,-120,,100,,,,,bet365,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,-106,,-115,,,,,2025-07-25,R,2,Detroit Tigers,moneyline,-115,,-105,,,,,draftkings,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,-109,,-110,,,,,2025-07-25,R,2,Detroit Tigers,moneyline,-120,,-107,,,,,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,154,-1.5,-190,1.5,,,,2025-07-25,R,2,Detroit Tigers,pointspread,140,-1.5,-165,1.5,,,,betmgm,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,152,-1.5,-184,1.5,,,,2025-07-25,R,2,Detroit Tigers,pointspread,134,-1.5,-162,1.5,,,,fanduel,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,158,-1.5,-189,1.5,,,,2025-07-25,R,2,Detroit Tigers,pointspread,140,-1.5,-164,1.5,,,,caesars,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,155,-1.5,-185,1.5,,,,2025-07-25,R,2,Detroit Tigers,pointspread,140,-1.5,-165,1.5,,,,bet365,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,156,-1.5,-191,1.5,,,,2025-07-25,R,2,Detroit Tigers,pointspread,144,-1.5,-176,1.5,,,,draftkings,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,120,-1,-148,1,,,,2025-07-25,R,2,Detroit Tigers,pointspread,143,-1.5,-186,1.5,,,,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,,,,,-105,9,-115,2025-07-25,R,2,Detroit Tigers,totals,,,,,-125,8.5,105,betmgm,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,,,,,-105,9,-115,2025-07-25,R,2,Detroit Tigers,totals,,,,,-124,8.5,102,fanduel,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,,,,,-105,9,-115,2025-07-25,R,2,Detroit Tigers,totals,,,,,-125,8.5,105,caesars,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,,,,,-105,9,-115,2025-07-25,R,2,Detroit Tigers,totals,,,,,-125,8.5,105,bet365,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,,,,,-108,9,-113,2025-07-25,R,2,Detroit Tigers,totals,,,,,-126,8.5,104,draftkings,2025-07-25T23:10:00+00:00,Final,Comerica Park
6,Toronto Blue Jays,,,,,-106,9,-117,2025-07-25,R,2,Detroit Tigers,totals,,,,,-122,8.5,-105,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Comerica Park
5,Los Angeles Dodgers,-105,,-115,,,,,2025-07-25,R,2,Boston Red Sox,moneyline,-120,,100,,,,,betmgm,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,-113,,-113,,,,,2025-07-25,R,2,Boston Red Sox,moneyline,-124,,106,,,,,fanduel,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,-105,,-115,,,,,2025-07-25,R,2,Boston Red Sox,moneyline,-120,,100,,,,,caesars,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,-105,,-115,,,,,2025-07-25,R,2,Boston Red Sox,moneyline,-120,,100,,,,,bet365,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,-107,,-113,,,,,2025-07-25,R,2,Boston Red Sox,moneyline,-121,,-101,,,,,draftkings,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,-113,,-121,,,,,2025-07-25,R,2,Boston Red Sox,moneyline,-132,,104,,,,,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,140,-1.5,-170,1.5,,,,2025-07-25,R,2,Boston Red Sox,pointspread,125,-1.5,-150,1.5,,,,betmgm,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,142,-1.5,-192,1.5,,,,2025-07-25,R,2,Boston Red Sox,pointspread,126,-1.5,-152,1.5,,,,fanduel,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,143,-1.5,-169,1.5,,,,2025-07-25,R,2,Boston Red Sox,pointspread,122,-1.5,-145,1.5,,,,caesars,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,-180,1.5,150,-1.5,,,,2025-07-25,R,2,Boston Red Sox,pointspread,125,-1.5,-150,1.5,,,,bet365,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,143,-1.5,-176,1.5,,,,2025-07-25,R,2,Boston Red Sox,pointspread,123,-1.5,-150,1.5,,,,draftkings,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,117,-1,-165,1,,,,2025-07-25,R,2,Boston Red Sox,pointspread,125,-1.5,-159,1.5,,,,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,,,,,-115,9.5,-105,2025-07-25,R,2,Boston Red Sox,totals,,,,,-105,10,-115,betmgm,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,,,,,-114,9.5,-114,2025-07-25,R,2,Boston Red Sox,totals,,,,,-110,10,-110,fanduel,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,,,,,-115,9.5,-105,2025-07-25,R,2,Boston Red Sox,totals,,,,,-130,9.5,110,caesars,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,,,,,-115,9.5,-105,2025-07-25,R,2,Boston Red Sox,totals,,,,,-105,10,-115,bet365,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,,,,,-113,9.5,-107,2025-07-25,R,2,Boston Red Sox,totals,,,,,-132,9.5,108,draftkings,2025-07-25T23:10:00+00:00,Final,Fenway Park
5,Los Angeles Dodgers,,,,,-112,9.5,-125,2025-07-25,R,2,Boston Red Sox,totals,,,,,-107,9,-118,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Fenway Park
2,Tampa Bay Rays,-105,,-115,,,,,2025-07-25,R,7,Cincinnati Reds,moneyline,-120,,100,,,,,betmgm,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,-146,,114,,,,,2025-07-25,R,7,Cincinnati Reds,moneyline,-120,,102,,,,,fanduel,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,-105,,-115,,,,,2025-07-25,R,7,Cincinnati Reds,moneyline,-120,,100,,,,,caesars,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,-110,,-110,,,,,2025-07-25,R,7,Cincinnati Reds,moneyline,-120,,100,,,,,bet365,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,-113,,-115,,,,,2025-07-25,R,7,Cincinnati Reds,moneyline,-121,,-101,,,,,draftkings,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,-139,,102,,,,,2025-07-25,R,7,Cincinnati Reds,moneyline,-120,,-107,,,,,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,150,-1.5,-185,1.5,,,,2025-07-25,R,7,Cincinnati Reds,pointspread,135,-1.5,-160,1.5,,,,betmgm,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,104,-1.5,-138,1.5,,,,2025-07-25,R,7,Cincinnati Reds,pointspread,130,-1.5,-156,1.5,,,,fanduel,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,143,-1.5,-169,1.5,,,,2025-07-25,R,7,Cincinnati Reds,pointspread,130,-1.5,-154,1.5,,,,caesars,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,145,-1.5,-170,1.5,,,,2025-07-25,R,7,Cincinnati Reds,pointspread,130,-1.5,-155,1.5,,,,bet365,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,145,-1.5,-191,1.5,,,,2025-07-25,R,7,Cincinnati Reds,pointspread,128,-1.5,-157,1.5,,,,draftkings,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,-109,-1,-127,1,,,,2025-07-25,R,7,Cincinnati Reds,pointspread,135,-1.5,-175,1.5,,,,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,,,,,-130,9,100,2025-07-25,R,7,Cincinnati Reds,totals,,,,,-105,9.5,-115,betmgm,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,,,,,-136,9.5,102,2025-07-25,R,7,Cincinnati Reds,totals,,,,,-105,9.5,-115,fanduel,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,,,,,100,9.5,-120,2025-07-25,R,7,Cincinnati Reds,totals,,,,,-105,9.5,-115,caesars,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,,,,,100,9.5,-120,2025-07-25,R,7,Cincinnati Reds,totals,,,,,-105,9.5,-115,bet365,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,,,,,-134,8.5,103,2025-07-25,R,7,Cincinnati Reds,totals,,,,,-105,9.5,-115,draftkings,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
2,Tampa Bay Rays,,,,,-120,10,-118,2025-07-25,R,7,Cincinnati Reds,totals,,,,,-108,9.5,-118,bet_rivers_ny,2025-07-25T23:10:00+00:00,Final,Great American Ball Park
0,San Diego Padres,-130,,110,,,,,2025-07-25,R,3,St. Louis Cardinals,moneyline,-140,,120,,,,,betmgm,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,-130,,110,,,,,2025-07-25,R,3,St. Louis Cardinals,moneyline,-144,,122,,,,,fanduel,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,-130,,110,,,,,2025-07-25,R,3,St. Louis Cardinals,moneyline,-141,,118,,,,,caesars,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,-135,,115,,,,,2025-07-25,R,3,St. Louis Cardinals,moneyline,-140,,120,,,,,bet365,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,-131,,108,,,,,2025-07-25,R,3,St. Louis Cardinals,moneyline,-144,,118,,,,,draftkings,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,-130,,110,,,,,2025-07-25,R,3,St. Louis Cardinals,moneyline,-141,,112,,,,,bet_rivers_ny,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,135,-1.5,-160,1.5,,,,2025-07-25,R,3,St. Louis Cardinals,pointspread,120,-1.5,-140,1.5,,,,betmgm,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,130,-1.5,-156,1.5,,,,2025-07-25,R,3,St. Louis Cardinals,pointspread,118,-1.5,-142,1.5,,,,fanduel,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,135,-1.5,-161,1.5,,,,2025-07-25,R,3,St. Louis Cardinals,pointspread,122,-1.5,-145,1.5,,,,caesars,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,135,-1.5,-160,1.5,,,,2025-07-25,R,3,St. Louis Cardinals,pointspread,120,-1.5,-140,1.5,,,,bet365,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,134,-1.5,-163,1.5,,,,2025-07-25,R,3,St. Louis Cardinals,pointspread,123,-1.5,-150,1.5,,,,draftkings,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,100,-1,-125,1,,,,2025-07-25,R,3,St. Louis Cardinals,pointspread,120,-1.5,-155,1.5,,,,bet_rivers_ny,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,,,,,-115,8.5,-105,2025-07-25,R,3,St. Louis Cardinals,totals,,,,,-115,8,-105,betmgm,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,,,,,-114,8.5,-106,2025-07-25,R,3,St. Louis Cardinals,totals,,,,,-110,8.5,-110,fanduel,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,,,,,-115,8.5,-105,2025-07-25,R,3,St. Louis Cardinals,totals,,,,,-110,8,-110,caesars,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,,,,,-120,8.5,100,2025-07-25,R,3,St. Louis Cardinals,totals,,,,,-110,8,-110,bet365,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,,,,,-110,8.5,-110,2025-07-25,R,3,St. Louis Cardinals,totals,,,,,-112,8,-108,draftkings,2025-07-25T23:15:00+00:00,Final,Busch Stadium
0,San Diego Padres,,,,,-109,8.5,-113,2025-07-25,R,3,St. Louis Cardinals,totals,,,,,-118,8,-108,bet_rivers_ny,2025-07-25T23:15:00+00:00,Final,Busch Stadium
5,Chicago Cubs,-185,,150,,,,,2025-07-25,R,12,Chicago White Sox,moneyline,-190,,155,,,,,betmgm,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-186,,156,,,,,2025-07-25,R,12,Chicago White Sox,moneyline,-186,,156,,,,,fanduel,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-189,,158,,,,,2025-07-25,R,12,Chicago White Sox,moneyline,-189,,158,,,,,caesars,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-180,,150,,,,,2025-07-25,R,12,Chicago White Sox,moneyline,-190,,160,,,,,bet365,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-187,,152,,,,,2025-07-25,R,12,Chicago White Sox,moneyline,-194,,158,,,,,draftkings,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-190,,155,,,,,2025-07-25,R,12,Chicago White Sox,moneyline,-200,,150,,,,,bet_rivers_ny,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-115,-1.5,-105,1.5,,,,2025-07-25,R,12,Chicago White Sox,pointspread,-115,-1.5,-105,1.5,,,,betmgm,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-111,-1.5,-108,1.5,,,,2025-07-25,R,12,Chicago White Sox,pointspread,-115,-1.5,-104,1.5,,,,fanduel,2025-07-25T23:40:00+00:00,Final,Rate Field
5,Chicago Cubs,-110,-1.5,-110,1.5,,,,2025-07-25,R,12,Chicago White Sox,pointspread,-120,-1.5,100,1.5,,,,caesars,2025-07-25T23:40:00+00:00,Final,Rate Field
