away_score,away_team,close_away_odds,close_away_spread,close_home_odds,close_home_spread,close_over_odds,close_total,close_under_odds,date,game_type,home_score,home_team,market,open_away_odds,open_away_spread,open_home_odds,open_home_spread,open_over_odds,open_total,open_under_odds,sportsbook,start_datetime,status,venue
2,Cleveland Guardians,-175,,155,,,,,2021-04-01,Unknown,3,Detroit Tigers,moneyline,-200,,170,,,,,bet365,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,-182,,155,,,,,2021-04-01,Unknown,3,Detroit Tigers,moneyline,-200,,170,,,,,draftkings,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,120,2.5,-150,-2.5,,,,2021-04-01,Unknown,3,Detroit Tigers,pointspread,108,-1.5,-126,1.5,,,,fanduel,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,-115,-1.5,-105,1.5,,,,2021-04-01,Unknown,3,Detroit Tigers,pointspread,-125,-1.5,105,1.5,,,,caesars,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,-115,-1.5,-105,1.5,,,,2021-04-01,Unknown,3,Detroit Tigers,pointspread,-125,-1.5,105,1.5,,,,bet365,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,-104,-1.5,-115,1.5,,,,2021-04-01,Unknown,3,Detroit Tigers,pointspread,-104,-1.5,-115,1.5,,,,draftkings,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,,,,,114,5.5,-146,2021-04-01,Unknown,3,Detroit Tigers,totals,,,,,-110,7.5,-110,fanduel,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,,,,,-120,7,100,2021-04-01,Unknown,3,Detroit Tigers,totals,,,,,-110,7.5,-110,caesars,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,,,,,100,7.5,-120,2021-04-01,Unknown,3,Detroit Tigers,totals,,,,,100,7.5,-120,bet365,2021-04-01T17:10:00+00:00,Final,Comerica Park
2,Cleveland Guardians,,,,,-108,7.5,-113,2021-04-01,Unknown,3,Detroit Tigers,totals,,,,,-124,7,102,draftkings,2021-04-01T17:10:00+00:00,Final,Comerica Park
5,Minnesota Twins,102,,-120,,,,,2021-04-01,R,6,Milwaukee Brewers,moneyline,-111,,-108,,,,,fanduel,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,-101,,-109,,,,,2021-04-01,R,6,Milwaukee Brewers,moneyline,-107,,-103,,,,,caesars,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,100,,-120,,,,,2021-04-01,R,6,Milwaukee Brewers,moneyline,-115,,-105,,,,,bet365,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,100,,-114,,,,,2021-04-01,R,6,Milwaukee Brewers,moneyline,-109,,-106,,,,,draftkings,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,180,-1.5,-220,1.5,,,,2021-04-01,R,6,Milwaukee Brewers,pointspread,166,-1.5,-198,1.5,,,,fanduel,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,-210,1.5,180,-1.5,,,,2021-04-01,R,6,Milwaukee Brewers,pointspread,-210,1.5,180,-1.5,,,,caesars,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,-200,1.5,170,-1.5,,,,2021-04-01,R,6,Milwaukee Brewers,pointspread,-210,1.5,175,-1.5,,,,bet365,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,-210,1.5,170,-1.5,,,,2021-04-01,R,6,Milwaukee Brewers,pointspread,155,-1.5,-186,1.5,,,,draftkings,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,,,,,-105,7.5,-115,2021-04-01,R,6,Milwaukee Brewers,totals,,,,,-118,8,-104,fanduel,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,,,,,100,7.5,-120,2021-04-01,R,6,Milwaukee Brewers,totals,,,,,-120,8,100,caesars,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,,,,,100,7.5,-120,2021-04-01,R,6,Milwaukee Brewers,totals,,,,,-115,8,-105,bet365,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Minnesota Twins,,,,,100,7.5,-121,2021-04-01,R,6,Milwaukee Brewers,totals,,,,,-104,8.5,-118,draftkings,2021-04-01T18:10:00+00:00,Final (10),American Family Field
5,Pittsburgh Pirates,188,,-225,,,,,2021-04-01,R,3,Chicago Cubs,moneyline,184,,-225,,,,,fanduel,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,190,,-210,,,,,2021-04-01,R,3,Chicago Cubs,moneyline,190,,-210,,,,,caesars,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,180,,-220,,,,,2021-04-01,R,3,Chicago Cubs,moneyline,175,,-210,,,,,bet365,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,190,,-230,,,,,2021-04-01,R,3,Chicago Cubs,moneyline,190,,-230,,,,,draftkings,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,-126,1.5,105,-1.5,,,,2021-04-01,R,3,Chicago Cubs,pointspread,-122,1.5,102,-1.5,,,,fanduel,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,-120,1.5,100,-1.5,,,,2021-04-01,R,3,Chicago Cubs,pointspread,-115,1.5,-105,-1.5,,,,caesars,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,-125,1.5,105,-1.5,,,,2021-04-01,R,3,Chicago Cubs,pointspread,-120,1.5,100,-1.5,,,,bet365,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,-122,1.5,102,-1.5,,,,2021-04-01,R,3,Chicago Cubs,pointspread,-121,1.5,102,-1.5,,,,draftkings,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,,,,,-120,6.5,-102,2021-04-01,R,3,Chicago Cubs,totals,,,,,-105,7,-115,fanduel,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,,,,,-120,6.5,100,2021-04-01,R,3,Chicago Cubs,totals,,,,,-105,7,-115,caesars,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,,,,,-110,6.5,-110,2021-04-01,R,3,Chicago Cubs,totals,,,,,-105,7,-115,bet365,2021-04-01T18:20:00+00:00,Final,Wrigley Field
5,Pittsburgh Pirates,,,,,100,7,-121,2021-04-01,R,3,Chicago Cubs,totals,,,,,100,7,-121,draftkings,2021-04-01T18:20:00+00:00,Final,Wrigley Field
2,Atlanta Braves,110,,-130,,,,,2021-04-01,R,3,Philadelphia Phillies,moneyline,-111,,-108,,,,,fanduel,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,115,,-125,,,,,2021-04-01,R,3,Philadelphia Phillies,moneyline,-107,,-103,,,,,caesars,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,110,,-130,,,,,2021-04-01,R,3,Philadelphia Phillies,moneyline,-115,,-105,,,,,bet365,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,106,,-121,,,,,2021-04-01,R,3,Philadelphia Phillies,moneyline,-108,,-107,,,,,draftkings,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,-205,1.5,168,-1.5,,,,2021-04-01,R,3,Philadelphia Phillies,pointspread,176,-1.5,-210,1.5,,,,fanduel,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,-200,1.5,175,-1.5,,,,2021-04-01,R,3,Philadelphia Phillies,pointspread,-220,1.5,190,-1.5,,,,caesars,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,-200,1.5,170,-1.5,,,,2021-04-01,R,3,Philadelphia Phillies,pointspread,-225,1.5,185,-1.5,,,,bet365,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,-215,1.5,175,-1.5,,,,2021-04-01,R,3,Philadelphia Phillies,pointspread,163,-1.5,-195,1.5,,,,draftkings,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,,,,,-105,7.5,-115,2021-04-01,R,3,Philadelphia Phillies,totals,,,,,-102,7.5,-120,fanduel,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,,,,,-125,7,105,2021-04-01,R,3,Philadelphia Phillies,totals,,,,,110,7.5,-130,caesars,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,,,,,100,7.5,-120,2021-04-01,R,3,Philadelphia Phillies,totals,,,,,100,7.5,-120,bet365,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
2,Atlanta Braves,,,,,-125,7,104,2021-04-01,R,3,Philadelphia Phillies,totals,,,,,-118,7,-104,draftkings,2021-04-01T19:05:00+00:00,Final (10),Citizens Bank Park
11,St. Louis Cardinals,100,,-118,,,,,2021-04-01,R,6,Cincinnati Reds,moneyline,104,,-125,,,,,fanduel,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,110,,-120,,,,,2021-04-01,R,6,Cincinnati Reds,moneyline,105,,-115,,,,,caesars,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,105,,-125,,,,,2021-04-01,R,6,Cincinnati Reds,moneyline,-105,,-115,,,,,bet365,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,105,,-121,,,,,2021-04-01,R,6,Cincinnati Reds,moneyline,100,,-115,,,,,draftkings,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,180,-1.5,-220,1.5,,,,2021-04-01,R,6,Cincinnati Reds,pointspread,-225,1.5,188,-1.5,,,,fanduel,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,-200,1.5,175,-1.5,,,,2021-04-01,R,6,Cincinnati Reds,pointspread,-110,1.5,-110,-1.5,,,,caesars,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,-200,1.5,170,-1.5,,,,2021-04-01,R,6,Cincinnati Reds,pointspread,-210,1.5,175,-1.5,,,,bet365,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,180,-1.5,-220,1.5,,,,2021-04-01,R,6,Cincinnati Reds,pointspread,165,-1.5,-200,1.5,,,,draftkings,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,,,,,-102,7.5,-120,2021-04-01,R,6,Cincinnati Reds,totals,,,,,-102,7.5,-120,fanduel,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,,,,,-120,7,100,2021-04-01,R,6,Cincinnati Reds,totals,,,,,-105,7.5,-115,caesars,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,,,,,-120,7,100,2021-04-01,R,6,Cincinnati Reds,totals,,,,,100,7.5,-120,bet365,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
11,St. Louis Cardinals,,,,,-122,7,102,2021-04-01,R,6,Cincinnati Reds,totals,,,,,102,7.5,-122,draftkings,2021-04-01T20:10:00+00:00,Final,Great American Ball Park
1,Tampa Bay Rays,-156,,132,,,,,2021-04-01,R,0,Miami Marlins,moneyline,-162,,134,,,,,fanduel,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,-150,,140,,,,,2021-04-01,R,0,Miami Marlins,moneyline,-144,,134,,,,,caesars,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,-155,,135,,,,,2021-04-01,R,0,Miami Marlins,moneyline,-150,,130,,,,,bet365,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,-148,,125,,,,,2021-04-01,R,0,Miami Marlins,moneyline,-159,,135,,,,,draftkings,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,114,-1.5,-137,1.5,,,,2021-04-01,R,0,Miami Marlins,pointspread,120,-1.5,-142,1.5,,,,fanduel,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,110,-1.5,-130,1.5,,,,2021-04-01,R,0,Miami Marlins,pointspread,120,-1.5,-140,1.5,,,,caesars,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,110,-1.5,-130,1.5,,,,2021-04-01,R,0,Miami Marlins,pointspread,120,-1.5,-140,1.5,,,,bet365,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,120,-1.5,-143,1.5,,,,2021-04-01,R,0,Miami Marlins,pointspread,117,-1.5,-137,1.5,,,,draftkings,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,,,,,-102,7.5,-120,2021-04-01,R,0,Miami Marlins,totals,,,,,-118,7.5,-104,fanduel,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,,,,,110,7.5,-130,2021-04-01,R,0,Miami Marlins,totals,,,,,100,8,-120,caesars,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,,,,,-120,7,100,2021-04-01,R,0,Miami Marlins,totals,,,,,100,8,-120,bet365,2021-04-01T20:10:00+00:00,Final,loanDepot park
1,Tampa Bay Rays,,,,,102,7.5,-125,2021-04-01,R,0,Miami Marlins,totals,,,,,-105,8,-117,draftkings,2021-04-01T20:10:00+00:00,Final,loanDepot park
10,Texas Rangers,132,,-156,,,,,2021-04-01,R,14,Kansas City Royals,moneyline,142,,-172,,,,,fanduel,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,142,,-152,,,,,2021-04-01,R,14,Kansas City Royals,moneyline,139,,-149,,,,,caesars,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,140,,-160,,,,,2021-04-01,R,14,Kansas City Royals,moneyline,140,,-160,,,,,bet365,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,135,,-159,,,,,2021-04-01,R,14,Kansas City Royals,moneyline,130,,-152,,,,,draftkings,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,-164,1.5,136,-1.5,,,,2021-04-01,R,14,Kansas City Royals,pointspread,-148,1.5,126,-1.5,,,,fanduel,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,-145,1.5,125,-1.5,,,,2021-04-01,R,14,Kansas City Royals,pointspread,-150,1.5,130,-1.5,,,,caesars,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,-145,1.5,125,-1.5,,,,2021-04-01,R,14,Kansas City Royals,pointspread,-140,1.5,120,-1.5,,,,bet365,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,-155,1.5,130,-1.5,,,,2021-04-01,R,14,Kansas City Royals,pointspread,-159,1.5,135,-1.5,,,,draftkings,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,,,,,-114,8.5,-106,2021-04-01,R,14,Kansas City Royals,totals,,,,,-120,9,-102,fanduel,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,,,,,-105,8.5,-115,2021-04-01,R,14,Kansas City Royals,totals,,,,,-120,9,100,caesars,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,,,,,-105,8.5,-115,2021-04-01,R,14,Kansas City Royals,totals,,,,,-120,9,100,bet365,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
10,Texas Rangers,,,,,-112,8.5,-109,2021-04-01,R,14,Kansas City Royals,totals,,,,,-120,9,-103,draftkings,2021-04-01T20:10:00+00:00,Final,Kauffman Stadium
7,Arizona Diamondbacks,190,,-230,,,,,2021-04-01,R,8,San Diego Padres,moneyline,195,,-240,,,,,fanduel,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,205,,-230,,,,,2021-04-01,R,8,San Diego Padres,moneyline,195,,-215,,,,,caesars,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,200,,-240,,,,,2021-04-01,R,8,San Diego Padres,moneyline,175,,-210,,,,,bet365,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,205,,-245,,,,,2021-04-01,R,8,San Diego Padres,moneyline,185,,-220,,,,,draftkings,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,-110,1.5,-110,-1.5,,,,2021-04-01,R,8,San Diego Padres,pointspread,-118,1.5,100,-1.5,,,,fanduel,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,100,1.5,-120,-1.5,,,,2021-04-01,R,8,San Diego Padres,pointspread,-110,1.5,-110,-1.5,,,,caesars,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,105,1.5,-125,-1.5,,,,2021-04-01,R,8,San Diego Padres,pointspread,-115,1.5,-105,-1.5,,,,bet365,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,-106,1.5,-113,-1.5,,,,2021-04-01,R,8,San Diego Padres,pointspread,-120,1.5,102,-1.5,,,,draftkings,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,,,,,-104,8.5,-118,2021-04-01,R,8,San Diego Padres,totals,,,,,-108,8.5,-112,fanduel,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,,,,,-105,8.5,-115,2021-04-01,R,8,San Diego Padres,totals,,,,,-120,8,100,caesars,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,,,,,-105,8.5,-115,2021-04-01,R,8,San Diego Padres,totals,,,,,-120,8,100,bet365,2021-04-01T20:10:00+00:00,Final,PETCO Park
7,Arizona Diamondbacks,,,,,-103,8.5,-120,2021-04-01,R,8,San Diego Padres,totals,,,,,-103,8.5,-120,draftkings,2021-04-01T20:10:00+00:00,Final,PETCO Park
5,Los Angeles Dodgers,-220,,184,,,,,2021-04-01,R,8,Colorado Rockies,moneyline,-205,,168,,,,,fanduel,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-215,,195,,,,,2021-04-01,R,8,Colorado Rockies,moneyline,-210,,190,,,,,caesars,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-225,,185,,,,,2021-04-01,R,8,Colorado Rockies,moneyline,-230,,190,,,,,bet365,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-225,,190,,,,,2021-04-01,R,8,Colorado Rockies,moneyline,-225,,190,,,,,draftkings,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-150,-1.5,126,1.5,,,,2021-04-01,R,8,Colorado Rockies,pointspread,-120,-1.5,102,1.5,,,,fanduel,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-145,-1.5,125,1.5,,,,2021-04-01,R,8,Colorado Rockies,pointspread,-145,-1.5,125,1.5,,,,caesars,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-145,-1.5,125,1.5,,,,2021-04-01,R,8,Colorado Rockies,pointspread,-140,-1.5,120,1.5,,,,bet365,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,-141,-1.5,120,1.5,,,,2021-04-01,R,8,Colorado Rockies,pointspread,-148,-1.5,125,1.5,,,,draftkings,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,,,,,-106,11.5,-114,2021-04-01,R,8,Colorado Rockies,totals,,,,,-112,11,-110,fanduel,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,,,,,-110,11,-110,2021-04-01,R,8,Colorado Rockies,totals,,,,,-110,11.5,-110,caesars,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,,,,,-105,11,-115,2021-04-01,R,8,Colorado Rockies,totals,,,,,100,11.5,-120,bet365,2021-04-01T20:10:00+00:00,Final,Coors Field
5,Los Angeles Dodgers,,,,,-118,11,-104,2021-04-01,R,8,Colorado Rockies,totals,,,,,100,11.5,-120,draftkings,2021-04-01T20:10:00+00:00,Final,Coors Field
3,Chicago White Sox,-118,,100,,,,,2021-04-01,R,4,Los Angeles Angels,moneyline,-111,,-108,,,,,fanduel,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,-116,,106,,,,,2021-04-01,R,4,Los Angeles Angels,moneyline,-112,,102,,,,,caesars,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,-120,,100,,,,,2021-04-01,R,4,Los Angeles Angels,moneyline,-125,,105,,,,,bet365,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,-124,,107,,,,,2021-04-01,R,4,Los Angeles Angels,moneyline,-121,,105,,,,,draftkings,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,146,-1.5,-176,1.5,,,,2021-04-01,R,4,Los Angeles Angels,pointspread,176,-1.5,-210,1.5,,,,fanduel,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,135,-1.5,-155,1.5,,,,2021-04-01,R,4,Los Angeles Angels,pointspread,140,-1.5,-160,1.5,,,,caesars,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,135,-1.5,-155,1.5,,,,2021-04-01,R,4,Los Angeles Angels,pointspread,140,-1.5,-160,1.5,,,,bet365,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,138,-1.5,-165,1.5,,,,2021-04-01,R,4,Los Angeles Angels,pointspread,133,-1.5,-159,1.5,,,,draftkings,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,,,,,-112,8,-108,2021-04-01,R,4,Los Angeles Angels,totals,,,,,-122,8,100,fanduel,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,,,,,-110,8,-110,2021-04-01,R,4,Los Angeles Angels,totals,,,,,-120,8,100,caesars,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,,,,,-110,8,-110,2021-04-01,R,4,Los Angeles Angels,totals,,,,,100,8.5,-120,bet365,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
3,Chicago White Sox,,,,,-109,8,-112,2021-04-01,R,4,Los Angeles Angels,totals,,,,,-120,8,-103,draftkings,2021-04-02T02:05:00+00:00,Final,Angel Stadium of Anaheim
8,Houston Astros,-106,,-110,,,,,2021-04-01,R,1,Oakland Athletics,moneyline,-105,,-114,,,,,fanduel,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,-105,,-105,,,,,2021-04-01,R,1,Oakland Athletics,moneyline,-105,,-105,,,,,caesars,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,-115,,-105,,,,,2021-04-01,R,1,Oakland Athletics,moneyline,-115,,-105,,,,,bet365,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,-107,,-109,,,,,2021-04-01,R,1,Oakland Athletics,moneyline,-108,,-108,,,,,draftkings,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,160,-1.5,-194,1.5,,,,2021-04-01,R,1,Oakland Athletics,pointspread,176,-1.5,-210,1.5,,,,fanduel,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,-210,1.5,180,-1.5,,,,2021-04-01,R,1,Oakland Athletics,pointspread,-210,1.5,180,-1.5,,,,caesars,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,-165,1.5,145,-1.5,,,,2021-04-01,R,1,Oakland Athletics,pointspread,-220,1.5,180,-1.5,,,,bet365,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,160,-1.5,-190,1.5,,,,2021-04-01,R,1,Oakland Athletics,pointspread,150,-1.5,-182,1.5,,,,draftkings,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
8,Houston Astros,,,,,-110,8,-110,2021-04-01,R,1,Oakland Athletics,totals,,,,,-115,8,-105,fanduel,2021-04-02T02:07:00+00:00,Final,Oakland Coliseum
