date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,4.5,-1400,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,5.5,-500,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,6.5,-220,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,7.5,102,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,under,7.5,-130,FanDuel,pitcher_strikeouts,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,8.5,190,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,9.5,350,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Dylan Cease,over,10.5,700,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Jacob Lopez,over,2.5,-700,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Jacob Lopez,over,3.5,-235,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Jacob Lopez,over,4.5,112,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Jacob Lopez,under,4.5,-142,FanDuel,pitcher_strikeouts,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Jacob Lopez,over,5.5,235,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,56329e0195eb8df1d61a2ced249e623d,Toronto Blue Jays,Athletics,Jacob Lopez,over,6.5,480,FanDuel,pitcher_strikeouts_alternate,2026-09-08T02:06:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:25Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,over,2.5,-2000,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,over,3.5,-500,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,over,4.5,-205,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,over,5.5,126,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,under,5.5,-162,FanDuel,pitcher_strikeouts,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,over,6.5,240,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Logan Webb,over,7.5,500,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Michael McGreevy,over,2.5,-290,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Michael McGreevy,over,3.5,102,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Michael McGreevy,under,3.5,-130,FanDuel,pitcher_strikeouts,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Michael McGreevy,over,4.5,235,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,7e08f8c46ae533c3c09d2e5d1a37ac2b,St. Louis Cardinals,San Francisco Giants,Michael McGreevy,over,5.5,520,FanDuel,pitcher_strikeouts_alternate,2026-09-08T00:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:22Z,the_odds_api_fanduel_fallback
2026-09-07,a58a90b8a19f48d680546cac451b77ec,Cincinnati Reds,Los Angeles Dodgers,Chase Burns,over,2.5,-1000,FanDuel,pitcher_strikeouts_alternate,2026-09-08T01:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:07Z,the_odds_api_fanduel_fallback
2026-09-07,a58a90b8a19f48d680546cac451b77ec,Cincinnati Reds,Los Angeles Dodgers,Chase Burns,over,3.5,-350,FanDuel,pitcher_strikeouts_alternate,2026-09-08T01:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:07Z,the_odds_api_fanduel_fallback
2026-09-07,a58a90b8a19f48d680546cac451b77ec,Cincinnati Reds,Los Angeles Dodgers,Chase Burns,over,4.5,-142,FanDuel,pitcher_strikeouts_alternate,2026-09-08T01:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:07Z,the_odds_api_fanduel_fallback
2026-09-07,a58a90b8a19f48d680546cac451b77ec,Cincinnati Reds,Los Angeles Dodgers,Chase Burns,under,4.5,112,FanDuel,pitcher_strikeouts,2026-09-08T01:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:07Z,the_odds_api_fanduel_fallback
2026-09-07,a58a90b8a19f48d680546cac451b77ec,Cincinnati Reds,Los Angeles Dodgers,Chase Burns,over,5.5,140,FanDuel,pitcher_strikeouts_alternate,2026-09-08T01:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:07Z,the_odds_api_fanduel_fallback
2026-09-07,a58a90b8a19f48d680546cac451b77ec,Cincinnati Reds,Los Angeles Dodgers,Chase Burns,over,6.5,285,FanDuel,pitcher_strikeouts_alternate,2026-09-08T01:11:00+00:00,2026-09-07T23:01:27.806652+00:00,2026-09-07T19:01:27.806652-04:00,2026-09-07T23:01:07Z,the_odds_api_fanduel_fallback
