date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,MacKenzie Gore,over,2.5,-650,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,MacKenzie Gore,over,3.5,-235,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,MacKenzie Gore,over,4.5,118,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,MacKenzie Gore,under,4.5,-150,FanDuel,pitcher_strikeouts,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,MacKenzie Gore,over,5.5,235,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,MacKenzie Gore,over,6.5,500,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,over,2.5,-520,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,over,3.5,-166,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,under,3.5,130,FanDuel,pitcher_strikeouts,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,over,4.5,134,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,over,5.5,300,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,345a79a77604407117e7bd66c12244a0,Texas Rangers,Arizona Diamondbacks,Merrill Kelly,over,6.5,630,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:41:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Anthony Molina,over,2.5,-340,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Anthony Molina,over,3.5,-118,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Anthony Molina,under,3.5,-108,FanDuel,pitcher_strikeouts,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Anthony Molina,over,4.5,186,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Anthony Molina,over,5.5,420,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Robbie Ray,over,2.5,-720,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Robbie Ray,over,3.5,-260,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Robbie Ray,over,4.5,100,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Robbie Ray,under,4.5,-128,FanDuel,pitcher_strikeouts,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Robbie Ray,over,5.5,210,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,89750de1ac29c31e5d404f2f05763ca9,San Diego Padres,San Francisco Giants,Robbie Ray,over,6.5,450,FanDuel,pitcher_strikeouts_alternate,2026-09-12T02:16:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:55Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Anthony Kay,over,2.5,-440,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:53Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Anthony Kay,over,3.5,-142,FanDuel,pitcher_strikeouts,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:25:07Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Anthony Kay,over,3.5,-156,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:53Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Anthony Kay,under,3.5,112,FanDuel,pitcher_strikeouts,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:25:07Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Anthony Kay,over,4.5,154,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:53Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Anthony Kay,over,5.5,350,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:53Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Matthew Liberatore,over,3.5,-2500,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:53Z,the_odds_api_fanduel_fallback
2026-09-11,c4e5d894df1c758237b65a07b20a62b2,Chicago White Sox,St. Louis Cardinals,Matthew Liberatore,over,4.5,-520,FanDuel,pitcher_strikeouts_alternate,2026-09-12T01:25:00+00:00,2026-09-12T01:36:10.894389+00:00,2026-09-11T21:36:10.894389-04:00,2026-09-12T01:35:53Z,the_odds_api_fanduel_fallback
