date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Andrew Abbott,over,2.5,-440,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Andrew Abbott,over,3.5,-156,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Andrew Abbott,under,3.5,122,FanDuel,pitcher_strikeouts,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Andrew Abbott,over,4.5,142,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Andrew Abbott,over,5.5,310,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Andrew Abbott,over,6.5,680,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Dustin May,over,2.5,-4000,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Dustin May,over,3.5,-850,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Dustin May,over,4.5,-330,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
2026-09-11,05e1dc324ef4dc27ef82ce5b917086df,Cincinnati Reds,Milwaukee Brewers,Dustin May,over,5.5,-130,FanDuel,pitcher_strikeouts_alternate,2026-09-11T23:46:00+00:00,2026-09-11T22:50:01.154475+00:00,2026-09-11T18:50:01.154475-04:00,2026-09-11T22:48:53Z,the_odds_api_fanduel_fallback
