date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,3.5,-2200,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,4.5,-590,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,5.5,-250,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,6.5,-104,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,under,6.5,-122,FanDuel,pitcher_strikeouts,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,7.5,190,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,8.5,370,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Gerrit Cole,over,9.5,750,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Grayson Rodriguez,over,2.5,-2500,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
2026-09-01,1b131c580c5da54dd5ca7bcb24d0c131,New York Yankees,Los Angeles Angels,Grayson Rodriguez,over,3.5,-650,FanDuel,pitcher_strikeouts_alternate,2026-09-02T01:39:00+00:00,2026-09-02T01:27:40.993142+00:00,2026-09-01T21:27:40.993142-04:00,2026-09-02T01:27:08Z,the_odds_api_fanduel_fallback
