date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,over,131,dabble,197414,San Diego Padres,New York Yankees,2026-09-06T17:43:53.988518+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,over,105,dabble,197414,San Diego Padres,New York Yankees,2026-09-06T17:43:53.988518+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,under,-130,dabble,197414,San Diego Padres,New York Yankees,2026-09-06T17:43:53.988518+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,under,-104,dabble,197414,San Diego Padres,New York Yankees,2026-09-06T17:43:53.988518+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,over,107,underdog,197414,San Diego Padres,New York Yankees,2026-09-06T19:49:02.538399+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,over,-145,underdog,197414,San Diego Padres,New York Yankees,2026-09-06T19:56:28.435717+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,under,-145,underdog,197414,San Diego Padres,New York Yankees,2026-09-06T19:49:02.538399+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,under,108,underdog,197414,San Diego Padres,New York Yankees,2026-09-06T19:56:28.435717+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.0,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T11:14:47.118130+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:01:12.003201+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.0,under,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T11:14:47.118130+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,under,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:01:12.003201+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,over,108,smarkets,197414,San Diego Padres,New York Yankees,2026-09-06T17:47:11.678771+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,under,-154,smarkets,197414,San Diego Padres,New York Yankees,2026-09-06T17:14:49.221455+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,over,-112,smarkets,197414,San Diego Padres,New York Yankees,2026-09-06T17:20:40.868617+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,under,-123,smarkets,197414,San Diego Padres,New York Yankees,2026-09-06T17:47:11.678771+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,6.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:07:05.864025+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,6.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:07:05.864025+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,9.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:07:05.864025+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,3.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:07:05.864025+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,3.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:07:05.864025+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,over,110,fanduel,197414,San Diego Padres,New York Yankees,2026-09-06T19:46:08.721402+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,under,-140,fanduel,197414,San Diego Padres,New York Yankees,2026-09-06T19:46:08.721402+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,over,-120,fanduel,197414,San Diego Padres,New York Yankees,2026-09-06T19:49:04.899554+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,under,-106,fanduel,197414,San Diego Padres,New York Yankees,2026-09-06T19:49:04.899554+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole (NYY),5.5,over,110,bovada,197414,San Diego Padres,New York Yankees,2026-09-06T02:11:18.880285+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole (NYY),5.5,under,-145,bovada,197414,San Diego Padres,New York Yankees,2026-09-06T02:11:18.880285+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King (SD),5.5,over,-120,bovada,197414,San Diego Padres,New York Yankees,2026-09-06T17:34:14.462211+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King (SD),5.5,under,-110,bovada,197414,San Diego Padres,New York Yankees,2026-09-06T17:34:14.462211+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:18:11.333523+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,5.5,under,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:18:11.333523+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,7.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:18:11.333523+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,7.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:18:11.333523+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,4.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:18:11.333523+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,4.5,over,100,prizepicks,197414,San Diego Padres,New York Yankees,2026-09-06T02:18:11.333523+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,over,-139,sleeper,197414,San Diego Padres,New York Yankees,2026-09-06T19:56:29.882605+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Michael King,5.5,under,-119,sleeper,197414,San Diego Padres,New York Yankees,2026-09-06T20:04:56.624715+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,1.5,over,-4000,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T11:20:32.566449+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,1.5,under,900,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T11:20:32.566449+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,10.5,over,4000,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T17:42:16.576307+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,10.5,under,-100000,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T17:17:42.338772+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,2.5,over,-850,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T17:21:08.382507+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,2.5,under,400,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T17:23:51.393261+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,3.5,over,-160,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T16:49:45.909617+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
2026-09-06,2026-09-06 20:10:00+00:00,Gerrit Cole,3.5,under,115,hardrock,197414,San Diego Padres,New York Yankees,2026-09-06T08:46:04.470792+00:00,2026-09-07T00:11:23.027582+00:00,2026-09-06T20:11:23.027582-04:00,2026-09-06T20:11:23.027582-04:00,propline_free_sample
