date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,3.5,-1800,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,4.5,-520,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,5.5,-210,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,6.5,106,FanDuel,pitcher_strikeouts,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,6.5,116,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,under,6.5,-136,FanDuel,pitcher_strikeouts,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,7.5,230,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Bryan Woo,over,8.5,450,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,2.5,-3000,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,3.5,-700,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,4.5,-290,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,5.5,-128,FanDuel,pitcher_strikeouts,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,5.5,-115,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,under,5.5,100,FanDuel,pitcher_strikeouts,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,6.5,164,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,7.5,340,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,35ced11ee1bb21f179e3ac5a39a75fd2,Athletics,Seattle Mariners,Gage Jump,over,8.5,700,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:53Z,the_odds_api_fanduel_fallback
2026-09-06,855005fb1370a5252daf5699bd5fce84,Minnesota Twins,Chicago White Sox,Bailey Ober,over,2.5,-400,FanDuel,pitcher_strikeouts_alternate,2026-09-06T22:20:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:54Z,the_odds_api_fanduel_fallback
2026-09-06,855005fb1370a5252daf5699bd5fce84,Minnesota Twins,Chicago White Sox,Bailey Ober,over,3.5,-130,FanDuel,pitcher_strikeouts_alternate,2026-09-06T22:20:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:54Z,the_odds_api_fanduel_fallback
2026-09-06,855005fb1370a5252daf5699bd5fce84,Minnesota Twins,Chicago White Sox,Bailey Ober,over,4.5,172,FanDuel,pitcher_strikeouts_alternate,2026-09-06T22:20:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:54Z,the_odds_api_fanduel_fallback
2026-09-06,855005fb1370a5252daf5699bd5fce84,Minnesota Twins,Chicago White Sox,Bailey Ober,over,5.5,400,FanDuel,pitcher_strikeouts_alternate,2026-09-06T22:20:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:54Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,over,2.5,-2500,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,over,3.5,-590,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,over,4.5,-225,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,over,5.5,112,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,under,5.5,-142,FanDuel,pitcher_strikeouts,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,over,6.5,220,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Gerrit Cole,over,7.5,460,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,2.5,-4000,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,3.5,-850,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,4.5,-310,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,5.5,-120,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,under,5.5,-106,FanDuel,pitcher_strikeouts,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,6.5,164,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,7.5,350,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
2026-09-06,e0254ee2268c129376e98827bedc7496,New York Yankees,San Diego Padres,Michael King,over,8.5,750,FanDuel,pitcher_strikeouts_alternate,2026-09-06T20:10:00+00:00,2026-09-06T19:33:32.108858+00:00,2026-09-06T15:33:32.108858-04:00,2026-09-06T19:32:57Z,the_odds_api_fanduel_fallback
