date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,8.5,over,-102,underdog,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T22:59:42.291876+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,8.5,over,156,underdog,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T23:03:25.227018+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,8.5,under,-148,underdog,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T22:59:42.291876+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,8.5,under,-239,underdog,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T23:03:25.227018+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,6.5,over,-135,dabble,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T22:12:03.870124+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,4.5,over,-120,dabble,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T21:38:06.002702+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,6.5,under,137,dabble,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T22:12:03.870124+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,4.5,under,120,dabble,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T21:38:06.002702+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,6.5,over,-161,smarkets,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T11:07:39.471288+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,6.5,under,104,smarkets,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T10:10:22.682682+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,4.5,over,-132,smarkets,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T10:27:04.706734+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,4.5,under,-111,smarkets,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T10:27:04.706734+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,6.5,over,100,prizepicks,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T03:06:57.494646+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,9.5,over,100,prizepicks,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T03:06:57.494646+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,3.5,over,100,prizepicks,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T03:06:57.494646+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,4.5,over,100,prizepicks,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T03:06:57.494646+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Walbert Ureña,4.5,under,100,prizepicks,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T03:06:57.494646+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
2026-09-17,2026-09-18 01:38:00+00:00,Taj Bradley,6.5,over,100,prizepicks,212858,Los Angeles Angels,Minnesota Twins,2026-09-17T03:06:57.494646+00:00,2026-09-18T17:46:28.254779+00:00,2026-09-18T13:46:28.254779-04:00,2026-09-18T13:46:28.254779-04:00,propline_free_sample
