date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,5.5,over,-140,fanduel,212851,Tampa Bay Rays,Athletics,2026-09-17T16:38:36.477858+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,5.5,under,110,fanduel,212851,Tampa Bay Rays,Athletics,2026-09-17T16:38:36.477858+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,3.5,over,122,fanduel,212851,Tampa Bay Rays,Athletics,2026-09-17T14:43:29.393476+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,3.5,under,-156,fanduel,212851,Tampa Bay Rays,Athletics,2026-09-17T14:43:29.393476+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,4.5,over,-160,fanatics,212851,Tampa Bay Rays,Athletics,2026-09-17T16:13:27.746719+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,4.5,under,120,fanatics,212851,Tampa Bay Rays,Athletics,2026-09-17T16:13:27.746719+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,5.5,over,-175,fanatics,212851,Tampa Bay Rays,Athletics,2026-09-17T17:00:10.568325+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,5.5,under,130,fanatics,212851,Tampa Bay Rays,Athletics,2026-09-17T17:00:10.568325+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,3.5,over,-228,underdog,212851,Tampa Bay Rays,Athletics,2026-09-17T16:34:10.274414+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,4.5,over,-139,underdog,212851,Tampa Bay Rays,Athletics,2026-09-17T15:09:47.410451+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,3.5,under,151,underdog,212851,Tampa Bay Rays,Athletics,2026-09-17T16:34:10.274414+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,4.5,under,-107,underdog,212851,Tampa Bay Rays,Athletics,2026-09-17T15:09:47.410451+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,5.5,over,-120,dabble,212851,Tampa Bay Rays,Athletics,2026-09-17T01:48:15.956252+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Jeffrey Springs,3.5,over,141,dabble,212851,Tampa Bay Rays,Athletics,2026-09-17T16:17:14.595240+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
2026-09-17,2026-09-17 17:10:00+00:00,Drew Rasmussen,5.5,under,120,dabble,212851,Tampa Bay Rays,Athletics,2026-09-17T01:48:15.956252+00:00,2026-09-17T21:36:49.175811+00:00,2026-09-17T17:36:49.175811-04:00,2026-09-17T17:36:49.175811-04:00,propline_free_sample
