date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Anthony Kay,over,2.5,-670,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Anthony Kay,over,3.5,-240,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Anthony Kay,over,4.5,114,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Anthony Kay,under,4.5,-146,FanDuel,pitcher_strikeouts,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Anthony Kay,over,5.5,240,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Anthony Kay,over,6.5,500,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Peter Lambert,over,2.5,-2500,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Peter Lambert,over,3.5,-650,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Peter Lambert,over,4.5,-250,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
2026-08-31,1174006e7c33c8df06432e646f83b04d,Chicago White Sox,Houston Astros,Peter Lambert,over,5.5,104,FanDuel,pitcher_strikeouts_alternate,2026-09-01T00:11:00+00:00,2026-09-01T00:07:11.993244+00:00,2026-08-31T20:07:11.993244-04:00,2026-09-01T00:07:03Z,the_odds_api_fanduel_fallback
