away_score,away_team,close_away_odds,close_away_spread,close_home_odds,close_home_spread,close_over_odds,close_total,close_under_odds,date,game_type,home_score,home_team,market,open_away_odds,open_away_spread,open_home_odds,open_home_spread,open_over_odds,open_total,open_under_odds,sportsbook,start_datetime,status,venue
6,Baltimore Orioles,,,,,-107,9,-114,2023-07-05,R,3,New York Yankees,totals,,,,,-117,9.5,-106,bet_rivers_ny,2023-07-05T23:05:00+00:00,Final,Yankee Stadium
8,Atlanta Braves,-175,,145,,,,,2023-07-05,R,1,Cleveland Guardians,moneyline,-160,,135,,,,,betmgm,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-196,,164,,,,,2023-07-05,R,1,Cleveland Guardians,moneyline,-148,,126,,,,,fanduel,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-196,,162,,,,,2023-07-05,R,1,Cleveland Guardians,moneyline,-161,,135,,,,,caesars,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-175,,155,,,,,2023-07-05,R,1,Cleveland Guardians,moneyline,-155,,135,,,,,bet365,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-180,,155,,,,,2023-07-05,R,1,Cleveland Guardians,moneyline,-145,,125,,,,,draftkings,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-177,,148,,,,,2023-07-05,R,1,Cleveland Guardians,moneyline,-167,,138,,,,,bet_rivers_ny,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-115,-1.5,-105,1.5,,,,2023-07-05,R,1,Cleveland Guardians,pointspread,-105,-1.5,-115,1.5,,,,betmgm,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-137,-1.5,114,1.5,,,,2023-07-05,R,1,Cleveland Guardians,pointspread,108,-1.5,-130,1.5,,,,fanduel,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-125,-1.5,105,1.5,,,,2023-07-05,R,1,Cleveland Guardians,pointspread,100,-1.5,-120,1.5,,,,caesars,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-130,-1.5,110,1.5,,,,2023-07-05,R,1,Cleveland Guardians,pointspread,100,-1.5,-120,1.5,,,,bet365,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-125,-1.5,105,1.5,,,,2023-07-05,R,1,Cleveland Guardians,pointspread,105,-1.5,-125,1.5,,,,draftkings,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,-115,-1.5,-108,1.5,,,,2023-07-05,R,1,Cleveland Guardians,pointspread,-108,-1.5,-118,1.5,,,,bet_rivers_ny,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,,,,,-115,10.5,-105,2023-07-05,R,1,Cleveland Guardians,totals,,,,,-115,9.5,-105,betmgm,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,,,,,-105,10.5,-115,2023-07-05,R,1,Cleveland Guardians,totals,,,,,-110,9.5,-110,fanduel,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,,,,,-120,10.5,100,2023-07-05,R,1,Cleveland Guardians,totals,,,,,-115,9.5,-105,caesars,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,,,,,-115,10.5,-105,2023-07-05,R,1,Cleveland Guardians,totals,,,,,-105,9.5,-115,bet365,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,,,,,-115,10.5,-105,2023-07-05,R,1,Cleveland Guardians,totals,,,,,-115,10,-105,draftkings,2023-07-05T23:10:00+00:00,Final,Progressive Field
8,Atlanta Braves,,,,,-112,10.5,-110,2023-07-05,R,1,Cleveland Guardians,totals,,,,,-108,9.5,-113,bet_rivers_ny,2023-07-05T23:10:00+00:00,Final,Progressive Field
2,Texas Rangers,-115,,-105,,,,,2023-07-05,R,4,Boston Red Sox,moneyline,-105,,-115,,,,,betmgm,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-102,,-124,,,,,2023-07-05,R,4,Boston Red Sox,moneyline,-102,,-116,,,,,fanduel,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-115,,-105,,,,,2023-07-05,R,4,Boston Red Sox,moneyline,-105,,-115,,,,,caesars,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-115,,-105,,,,,2023-07-05,R,4,Boston Red Sox,moneyline,-105,,-115,,,,,bet365,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-115,,-105,,,,,2023-07-05,R,4,Boston Red Sox,moneyline,-115,,-105,,,,,draftkings,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-117,,-104,,,,,2023-07-05,R,4,Boston Red Sox,moneyline,-112,,-108,,,,,bet_rivers_ny,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,140,-1.5,-165,1.5,,,,2023-07-05,R,4,Boston Red Sox,pointspread,145,-1.5,-175,1.5,,,,betmgm,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-210,1.5,162,-1.5,,,,2023-07-05,R,4,Boston Red Sox,pointspread,152,-1.5,-184,1.5,,,,fanduel,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-222,1.5,180,-1.5,,,,2023-07-05,R,4,Boston Red Sox,pointspread,158,-1.5,-189,1.5,,,,caesars,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,-220,1.5,180,-1.5,,,,2023-07-05,R,4,Boston Red Sox,pointspread,155,-1.5,-175,1.5,,,,bet365,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,145,-1.5,-170,1.5,,,,2023-07-05,R,4,Boston Red Sox,pointspread,140,-1.5,-165,1.5,,,,draftkings,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,108,-1,-136,1,,,,2023-07-05,R,4,Boston Red Sox,pointspread,112,-1,-143,1,,,,bet_rivers_ny,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,,,,,-110,9.5,-110,2023-07-05,R,4,Boston Red Sox,totals,,,,,-110,9.5,-110,betmgm,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,,,,,-108,9.5,-118,2023-07-05,R,4,Boston Red Sox,totals,,,,,-105,10,-115,fanduel,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,,,,,-120,9.5,100,2023-07-05,R,4,Boston Red Sox,totals,,,,,-110,9.5,-110,caesars,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,,,,,-115,9.5,-105,2023-07-05,R,4,Boston Red Sox,totals,,,,,-110,9.5,-110,bet365,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,,,,,-115,9.5,-105,2023-07-05,R,4,Boston Red Sox,totals,,,,,-110,9.5,-110,draftkings,2023-07-05T23:10:00+00:00,Final,Fenway Park
2,Texas Rangers,,,,,-114,9.5,-108,2023-07-05,R,4,Boston Red Sox,totals,,,,,-106,9.5,-115,bet_rivers_ny,2023-07-05T23:10:00+00:00,Final,Fenway Park
0,Kansas City Royals,220,,-275,,,,,2023-07-05,R,5,Minnesota Twins,moneyline,200,,-250,,,,,betmgm,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,350,,-550,,,,,2023-07-05,R,5,Minnesota Twins,moneyline,198,,-240,,,,,fanduel,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,222,,-278,,,,,2023-07-05,R,5,Minnesota Twins,moneyline,205,,-250,,,,,caesars,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,215,,-260,,,,,2023-07-05,R,5,Minnesota Twins,moneyline,215,,-260,,,,,bet365,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,220,,-260,,,,,2023-07-05,R,5,Minnesota Twins,moneyline,195,,-230,,,,,draftkings,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,340,,-530,,,,,2023-07-05,R,5,Minnesota Twins,moneyline,210,,-265,,,,,bet_rivers_ny,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,110,1.5,-135,-1.5,,,,2023-07-05,R,5,Minnesota Twins,pointspread,100,1.5,-120,-1.5,,,,betmgm,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,-108,2.5,-118,-2.5,,,,2023-07-05,R,5,Minnesota Twins,pointspread,-104,1.5,-115,-1.5,,,,fanduel,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,118,1.5,-141,-1.5,,,,2023-07-05,R,5,Minnesota Twins,pointspread,100,1.5,-120,-1.5,,,,caesars,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,110,1.5,-130,-1.5,,,,2023-07-05,R,5,Minnesota Twins,pointspread,-110,1.5,-110,-1.5,,,,bet365,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,115,1.5,-135,-1.5,,,,2023-07-05,R,5,Minnesota Twins,pointspread,-110,1.5,-110,-1.5,,,,draftkings,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,-120,2.5,-121,-2.5,,,,2023-07-05,R,5,Minnesota Twins,pointspread,-104,1.5,-122,-1.5,,,,bet_rivers_ny,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,,,,,-115,8,-105,2023-07-05,R,5,Minnesota Twins,totals,,,,,-120,8.5,100,betmgm,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,,,,,108,8.5,-138,2023-07-05,R,5,Minnesota Twins,totals,,,,,-122,8,100,fanduel,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,,,,,-115,8,-105,2023-07-05,R,5,Minnesota Twins,totals,,,,,-120,8.5,100,caesars,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,,,,,-115,8,-105,2023-07-05,R,5,Minnesota Twins,totals,,,,,-110,8.5,-110,bet365,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,,,,,-120,8,100,2023-07-05,R,5,Minnesota Twins,totals,,,,,-115,8,-105,draftkings,2023-07-05T23:40:00+00:00,Final,Target Field
0,Kansas City Royals,,,,,-120,8,-110,2023-07-05,R,5,Minnesota Twins,totals,,,,,-122,8.5,100,bet_rivers_ny,2023-07-05T23:40:00+00:00,Final,Target Field
4,Chicago Cubs,-135,,110,,,,,2023-07-05,R,3,Milwaukee Brewers,moneyline,-155,,125,,,,,betmgm,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,-142,,120,,,,,2023-07-05,R,3,Milwaukee Brewers,moneyline,-148,,126,,,,,fanduel,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,-141,,118,,,,,2023-07-05,R,3,Milwaukee Brewers,moneyline,-154,,130,,,,,caesars,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,-135,,115,,,,,2023-07-05,R,3,Milwaukee Brewers,moneyline,-150,,130,,,,,bet365,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,-140,,120,,,,,2023-07-05,R,3,Milwaukee Brewers,moneyline,-165,,140,,,,,draftkings,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,-150,,123,,,,,2023-07-05,R,3,Milwaukee Brewers,moneyline,-157,,128,,,,,bet_rivers_ny,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,125,-1.5,-155,1.5,,,,2023-07-05,R,3,Milwaukee Brewers,pointspread,105,-1.5,-125,1.5,,,,betmgm,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,110,-1.5,-132,1.5,,,,2023-07-05,R,3,Milwaukee Brewers,pointspread,112,-1.5,-134,1.5,,,,fanduel,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,118,-1.5,-141,1.5,,,,2023-07-05,R,3,Milwaukee Brewers,pointspread,110,-1.5,-130,1.5,,,,caesars,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,120,-1.5,-140,1.5,,,,2023-07-05,R,3,Milwaukee Brewers,pointspread,105,-1.5,-125,1.5,,,,bet365,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,120,-1.5,-140,1.5,,,,2023-07-05,R,3,Milwaukee Brewers,pointspread,-105,-1.5,-115,1.5,,,,draftkings,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,-118,-1,-105,1,,,,2023-07-05,R,3,Milwaukee Brewers,pointspread,-124,-1,-103,1,,,,bet_rivers_ny,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,,,,,-115,8,-105,2023-07-05,R,3,Milwaukee Brewers,totals,,,,,-115,8.5,-105,betmgm,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,,,,,-110,8,-110,2023-07-05,R,3,Milwaukee Brewers,totals,,,,,-102,9,-120,fanduel,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,,,,,100,8.5,-120,2023-07-05,R,3,Milwaukee Brewers,totals,,,,,-110,8.5,-110,caesars,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,,,,,-115,8,-105,2023-07-05,R,3,Milwaukee Brewers,totals,,,,,-115,8.5,-105,bet365,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,,,,,-105,8.5,-115,2023-07-05,R,3,Milwaukee Brewers,totals,,,,,-110,8.5,-110,draftkings,2023-07-06T00:10:00+00:00,Final,American Family Field
4,Chicago Cubs,,,,,-106,8.5,-117,2023-07-05,R,3,Milwaukee Brewers,totals,,,,,-110,8.5,-112,bet_rivers_ny,2023-07-06T00:10:00+00:00,Final,American Family Field
3,Los Angeles Angels,145,,-175,,,,,2023-07-05,R,5,San Diego Padres,moneyline,145,,-175,,,,,betmgm,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,150,,-178,,,,,2023-07-05,R,5,San Diego Padres,moneyline,144,,-172,,,,,fanduel,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,150,,-179,,,,,2023-07-05,R,5,San Diego Padres,moneyline,143,,-169,,,,,caesars,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,160,,-180,,,,,2023-07-05,R,5,San Diego Padres,moneyline,150,,-170,,,,,bet365,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,150,,-175,,,,,2023-07-05,R,5,San Diego Padres,moneyline,145,,-170,,,,,draftkings,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,145,,-177,,,,,2023-07-05,R,5,San Diego Padres,moneyline,143,,-167,,,,,bet_rivers_ny,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,-135,1.5,110,-1.5,,,,2023-07-05,R,5,San Diego Padres,pointspread,-135,1.5,110,-1.5,,,,betmgm,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,-146,1.5,122,-1.5,,,,2023-07-05,R,5,San Diego Padres,pointspread,-137,1.5,114,-1.5,,,,fanduel,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,-130,1.5,110,-1.5,,,,2023-07-05,R,5,San Diego Padres,pointspread,-145,1.5,122,-1.5,,,,caesars,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,-140,1.5,120,-1.5,,,,2023-07-05,R,5,San Diego Padres,pointspread,-145,1.5,125,-1.5,,,,bet365,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,-140,1.5,120,-1.5,,,,2023-07-05,R,5,San Diego Padres,pointspread,-145,1.5,125,-1.5,,,,draftkings,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,-103,1,-121,-1,,,,2023-07-05,R,5,San Diego Padres,pointspread,-106,1,-121,-1,,,,bet_rivers_ny,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,,,,,-115,8,-105,2023-07-05,R,5,San Diego Padres,totals,,,,,-115,8.5,-105,betmgm,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,,,,,-105,8,-115,2023-07-05,R,5,San Diego Padres,totals,,,,,-115,8.5,-105,fanduel,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,,,,,-105,8.5,-115,2023-07-05,R,5,San Diego Padres,totals,,,,,-115,8.5,-105,caesars,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,,,,,-110,8,-110,2023-07-05,R,5,San Diego Padres,totals,,,,,-115,8.5,-105,bet365,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,,,,,-115,8,-105,2023-07-05,R,5,San Diego Padres,totals,,,,,-115,8.5,-105,draftkings,2023-07-06T00:40:00+00:00,Final,PETCO Park
3,Los Angeles Angels,,,,,-113,8,-109,2023-07-05,R,5,San Diego Padres,totals,,,,,-122,8.5,100,bet_rivers_ny,2023-07-06T00:40:00+00:00,Final,PETCO Park
0,Seattle Mariners,145,,-175,,,,,2023-07-05,R,2,San Francisco Giants,moneyline,125,,-155,,,,,betmgm,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,146,,-174,,,,,2023-07-05,R,2,San Francisco Giants,moneyline,136,,-162,,,,,fanduel,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,150,,-179,,,,,2023-07-05,R,2,San Francisco Giants,moneyline,135,,-161,,,,,caesars,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,150,,-170,,,,,2023-07-05,R,2,San Francisco Giants,moneyline,140,,-160,,,,,bet365,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,150,,-175,,,,,2023-07-05,R,2,San Francisco Giants,moneyline,110,,-130,,,,,draftkings,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,143,,-175,,,,,2023-07-05,R,2,San Francisco Giants,moneyline,135,,-165,,,,,bet_rivers_ny,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,-140,1.5,115,-1.5,,,,2023-07-05,R,2,San Francisco Giants,pointspread,-155,1.5,125,-1.5,,,,betmgm,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,-137,1.5,114,-1.5,,,,2023-07-05,R,2,San Francisco Giants,pointspread,-162,1.5,134,-1.5,,,,fanduel,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,-135,1.5,115,-1.5,,,,2023-07-05,R,2,San Francisco Giants,pointspread,-154,1.5,130,-1.5,,,,caesars,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,-140,1.5,120,-1.5,,,,2023-07-05,R,2,San Francisco Giants,pointspread,-150,1.5,130,-1.5,,,,bet365,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,-135,1.5,115,-1.5,,,,2023-07-05,R,2,San Francisco Giants,pointspread,-180,1.5,155,-1.5,,,,draftkings,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,-104,1,-121,-1,,,,2023-07-05,R,2,San Francisco Giants,pointspread,-110,1,-115,-1,,,,bet_rivers_ny,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,,,,,-110,8.5,-110,2023-07-05,R,2,San Francisco Giants,totals,,,,,-115,8,-105,betmgm,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,,,,,-104,8.5,-118,2023-07-05,R,2,San Francisco Giants,totals,,,,,-124,8,102,fanduel,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,,,,,-115,8.5,-105,2023-07-05,R,2,San Francisco Giants,totals,,,,,-115,8,-105,caesars,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,,,,,-115,8.5,-105,2023-07-05,R,2,San Francisco Giants,totals,,,,,-115,8,-105,bet365,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,,,,,-105,8.5,-115,2023-07-05,R,2,San Francisco Giants,totals,,,,,-115,7.5,-105,draftkings,2023-07-06T01:05:00+00:00,Final,Oracle Park
0,Seattle Mariners,,,,,-104,8.5,-120,2023-07-05,R,2,San Francisco Giants,totals,,,,,-115,8,-106,bet_rivers_ny,2023-07-06T01:05:00+00:00,Final,Oracle Park
2,New York Mets,-115,,-105,,,,,2023-07-05,R,1,Arizona Diamondbacks,moneyline,-120,,100,,,,,betmgm,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,-116,,-102,,,,,2023-07-05,R,1,Arizona Diamondbacks,moneyline,-116,,-102,,,,,fanduel,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,-105,,-115,,,,,2023-07-05,R,1,Arizona Diamondbacks,moneyline,-120,,100,,,,,caesars,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,-115,,-105,,,,,2023-07-05,R,1,Arizona Diamondbacks,moneyline,-120,,100,,,,,bet365,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,-120,,100,,,,,2023-07-05,R,1,Arizona Diamondbacks,moneyline,-155,,135,,,,,draftkings,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,-114,,-106,,,,,2023-07-05,R,1,Arizona Diamondbacks,moneyline,-120,,-103,,,,,bet_rivers_ny,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,140,-1.5,-165,1.5,,,,2023-07-05,R,1,Arizona Diamondbacks,pointspread,125,-1.5,-155,1.5,,,,betmgm,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,134,-1.5,-162,1.5,,,,2023-07-05,R,1,Arizona Diamondbacks,pointspread,138,-1.5,-166,1.5,,,,fanduel,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,150,-1.5,-179,1.5,,,,2023-07-05,R,1,Arizona Diamondbacks,pointspread,140,-1.5,-164,1.5,,,,caesars,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,140,-1.5,-160,1.5,,,,2023-07-05,R,1,Arizona Diamondbacks,pointspread,135,-1.5,-155,1.5,,,,bet365,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,140,-1.5,-165,1.5,,,,2023-07-05,R,1,Arizona Diamondbacks,pointspread,100,-1.5,-120,1.5,,,,draftkings,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,112,-1,-139,1,,,,2023-07-05,R,1,Arizona Diamondbacks,pointspread,105,-1,-134,1,,,,bet_rivers_ny,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,,,,,-120,9,100,2023-07-05,R,1,Arizona Diamondbacks,totals,,,,,-110,9.5,-110,betmgm,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,,,,,-115,9,-105,2023-07-05,R,1,Arizona Diamondbacks,totals,,,,,-110,9.5,-110,fanduel,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,,,,,-115,9.5,-105,2023-07-05,R,1,Arizona Diamondbacks,totals,,,,,-110,9.5,-110,caesars,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,,,,,-120,9,100,2023-07-05,R,1,Arizona Diamondbacks,totals,,,,,-110,9.5,-110,bet365,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,,,,,-120,9,100,2023-07-05,R,1,Arizona Diamondbacks,totals,,,,,-110,9,-110,draftkings,2023-07-06T01:40:00+00:00,Final,Chase Field
2,New York Mets,,,,,-118,9,-105,2023-07-05,R,1,Arizona Diamondbacks,totals,,,,,-105,9.5,-118,bet_rivers_ny,2023-07-06T01:40:00+00:00,Final,Chase Field
4,Pittsburgh Pirates,200,,-250,,,,,2023-07-05,R,6,Los Angeles Dodgers,moneyline,200,,-250,,,,,betmgm,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,215,,-260,,,,,2023-07-05,R,6,Los Angeles Dodgers,moneyline,194,,-235,,,,,fanduel,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,210,,-263,,,,,2023-07-05,R,6,Los Angeles Dodgers,moneyline,210,,-263,,,,,caesars,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,210,,-250,,,,,2023-07-05,R,6,Los Angeles Dodgers,moneyline,215,,-260,,,,,bet365,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,220,,-260,,,,,2023-07-05,R,6,Los Angeles Dodgers,moneyline,225,,-265,,,,,draftkings,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,200,,-250,,,,,2023-07-05,R,6,Los Angeles Dodgers,moneyline,200,,-245,,,,,bet_rivers_ny,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,110,1.5,-135,-1.5,,,,2023-07-05,R,6,Los Angeles Dodgers,pointspread,105,1.5,-125,-1.5,,,,betmgm,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,102,1.5,-122,-1.5,,,,2023-07-05,R,6,Los Angeles Dodgers,pointspread,100,1.5,-120,-1.5,,,,fanduel,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,115,1.5,-135,-1.5,,,,2023-07-05,R,6,Los Angeles Dodgers,pointspread,100,1.5,-120,-1.5,,,,caesars,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,110,1.5,-130,-1.5,,,,2023-07-05,R,6,Los Angeles Dodgers,pointspread,100,1.5,-120,-1.5,,,,bet365,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,110,1.5,-130,-1.5,,,,2023-07-05,R,6,Los Angeles Dodgers,pointspread,110,1.5,-130,-1.5,,,,draftkings,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,-125,2,100,-2,,,,2023-07-05,R,6,Los Angeles Dodgers,pointspread,-105,1.5,-121,-1.5,,,,bet_rivers_ny,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,,,,,-115,9,-105,2023-07-05,R,6,Los Angeles Dodgers,totals,,,,,-110,9,-110,betmgm,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,,,,,-112,9,-108,2023-07-05,R,6,Los Angeles Dodgers,totals,,,,,-106,9,-114,fanduel,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,,,,,-120,9,100,2023-07-05,R,6,Los Angeles Dodgers,totals,,,,,-105,9,-115,caesars,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,,,,,-115,9,-105,2023-07-05,R,6,Los Angeles Dodgers,totals,,,,,-105,9,-115,bet365,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,,,,,-110,9,-110,2023-07-05,R,6,Los Angeles Dodgers,totals,,,,,-105,9,-115,draftkings,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
4,Pittsburgh Pirates,,,,,-112,9,-109,2023-07-05,R,6,Los Angeles Dodgers,totals,,,,,-108,9,-114,bet_rivers_ny,2023-07-06T02:10:00+00:00,Final,Dodger Stadium
