date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,over,2.5,-1600,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:13:15Z,the_odds_api_fanduel_fallback
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,over,3.5,-430,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:13:15Z,the_odds_api_fanduel_fallback
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,over,4.5,-146,FanDuel,pitcher_strikeouts,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:10:47Z,the_odds_api_fanduel_fallback
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,over,4.5,-172,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:13:15Z,the_odds_api_fanduel_fallback
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,under,4.5,114,FanDuel,pitcher_strikeouts,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:10:47Z,the_odds_api_fanduel_fallback
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,over,5.5,138,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:13:15Z,the_odds_api_fanduel_fallback
2026-08-30,008f42799432660532a3e011a06b8356,Chicago White Sox,Minnesota Twins,Zebby Matthews,over,6.5,310,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:11:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:13:15Z,the_odds_api_fanduel_fallback
2026-08-30,369e8c1f02400fd5e4528e7397bdcde6,Los Angeles Dodgers,Detroit Tigers,Framber Valdez,over,2.5,-500,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:36:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:12:48Z,the_odds_api_fanduel_fallback
2026-08-30,369e8c1f02400fd5e4528e7397bdcde6,Los Angeles Dodgers,Detroit Tigers,Framber Valdez,over,3.5,-160,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:36:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:12:48Z,the_odds_api_fanduel_fallback
2026-08-30,369e8c1f02400fd5e4528e7397bdcde6,Los Angeles Dodgers,Detroit Tigers,Framber Valdez,under,3.5,124,FanDuel,pitcher_strikeouts,2026-08-30T18:36:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:12:48Z,the_odds_api_fanduel_fallback
2026-08-30,369e8c1f02400fd5e4528e7397bdcde6,Los Angeles Dodgers,Detroit Tigers,Framber Valdez,over,4.5,142,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:36:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:12:48Z,the_odds_api_fanduel_fallback
2026-08-30,369e8c1f02400fd5e4528e7397bdcde6,Los Angeles Dodgers,Detroit Tigers,Framber Valdez,over,5.5,320,FanDuel,pitcher_strikeouts_alternate,2026-08-30T18:36:00+00:00,2026-08-30T18:13:26.523285+00:00,2026-08-30T14:13:26.523285-04:00,2026-08-30T18:12:48Z,the_odds_api_fanduel_fallback
