date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,2.5,-4000,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,3.5,-900,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,4.5,-350,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,5.5,-148,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,under,5.5,116,FanDuel,pitcher_strikeouts,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,6.5,130,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,7.5,260,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Chase Burns,over,8.5,560,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,2.5,-4500,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,3.5,-1000,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,4.5,-360,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,5.5,-146,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,under,5.5,114,FanDuel,pitcher_strikeouts,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,6.5,142,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,7.5,290,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
2026-08-30,fad352c2e9cdf4ad800e2693f20256b7,Cincinnati Reds,Chicago Cubs,Shota Imanaga,over,8.5,600,FanDuel,pitcher_strikeouts_alternate,2026-08-30T23:46:00+00:00,2026-08-30T22:57:45.085818+00:00,2026-08-30T18:57:45.085818-04:00,2026-08-30T22:57:32Z,the_odds_api_fanduel_fallback
