date,commence_time_utc,pitcher_name,line,side,price,sportsbook,event_id,home_team,away_team,vendor_snapshot_time,collected_at_utc,collected_at_et,snapshot_time_et,source
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,5.5,over,-106,fanduel,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T20:06:41.237462+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,5.5,under,-120,fanduel,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T20:06:41.237462+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler,7.5,over,102,fanduel,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T20:06:41.237462+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler,7.5,under,-130,fanduel,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T20:06:41.237462+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi (LAA),5.5,over,-115,bovada,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T17:41:19.048943+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi (LAA),5.5,under,-115,bovada,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T17:41:19.048943+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler (PHI),7.5,over,110,bovada,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T18:28:57.341159+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler (PHI),7.5,under,-145,bovada,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T18:28:57.341159+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,5.5,over,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T19:04:36.060275+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,5.5,under,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T19:04:36.060275+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,6.5,over,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,6.5,under,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,7.5,over,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler,7.5,over,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Yusei Kikuchi,7.5,under,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler,7.5,under,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
2026-08-30,2026-08-30 20:07:00+00:00,Zack Wheeler,8.5,over,100,prizepicks,176622,Los Angeles Angels,Philadelphia Phillies,2026-08-30T00:36:17.379745+00:00,2026-08-30T23:41:59.840435+00:00,2026-08-30T19:41:59.840435-04:00,2026-08-30T19:41:59.840435-04:00,propline_free_sample
