date,event_id,away_team,home_team,pitcher_name,side,line,price,sportsbook,market_key,commence_time_utc,collected_at_utc,snapshot_time_et,source_last_update,source
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,2.5,-2200,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,3.5,-620,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,4.5,-260,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,5.5,-106,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,under,5.5,-120,FanDuel,pitcher_strikeouts,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,6.5,186,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,7.5,360,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Jack Perkins,over,8.5,750,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Kade Anderson,over,2.5,-4500,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Kade Anderson,over,3.5,-1000,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Kade Anderson,over,4.5,-350,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Kade Anderson,over,5.5,-142,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Kade Anderson,under,5.5,112,FanDuel,pitcher_strikeouts,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
2026-09-03,9218b403d53014d099eb5bec35ae957c,Athletics,Seattle Mariners,Kade Anderson,over,6.5,140,FanDuel,pitcher_strikeouts_alternate,2026-09-04T01:40:00+00:00,2026-09-04T01:24:34.294594+00:00,2026-09-03T21:24:34.294594-04:00,2026-09-04T01:24:18Z,the_odds_api_fanduel_fallback
